pop	true_time
1_2	20.759038208751
1_2	21.1415355026256
1_2	22.7970375185832
1_2	23.6569653332699
1_2	24.3201993932016
1_2	25.864272168139
1_2	26.0579389845952
1_2	27.5979590420611
1_2	28.6866032569669
1_2	29.2472847073805
1_2	30.7821785814594
1_2	31.8566428965423
1_2	32.3693048791029
1_2	33.2596873368602
1_2	34.5807311120443
1_2	35.2642633423675
1_2	36.2048730775714
1_2	37.4218623940833
1_2	38.0879493036773
1_2	39.5347308116034
1_2	40.38917849469
1_2	41.6928801792674
1_2	42.4190087297466
1_2	43.0511217324529
1_2	44.6833414516877
1_2	45.1650041379035
1_2	46.0574279867578
1_2	47.8034136092756
1_2	48.9544892658014
1_2	49.8139970679767
1_2	50.9959079208784
1_2	51.7194773524534
1_2	52.2467047146056
1_2	53.0832615350373
1_2	54.3193714891095
1_2	55.4424255187623
1_2	56.1419713792857
1_2	57.8906168183312
1_2	58.2723146423232
1_2	59.4721378530376
1_2	60.8237144860905
1_2	61.2862565242685
1_2	62.4344965543132
1_2	63.9823385258205
1_2	64.7460394860245
1_2	65.6858297581784
1_2	66.3080004579388
1_2	67.9240706930868
1_2	68.7732020625845
1_2	69.1881699247751
1_2	70.4679345639888
1_2	71.8008261409122
1_2	72.4160048684571
1_2	73.8833400488365
1_2	74.7446590233594
1_2	75.9358334275894
1_2	76.4757209578529
1_2	77.8270949013531
1_2	78.4147554344963
1_2	79.6165609194431
1_2	80.0644130131695
1_2	81.0013526880648
1_2	82.9789917615708
1_2	83.470402555773
1_2	84.4402221981436
1_2	85.5552169613075
1_2	86.634180142777
1_2	87.15126687265
1_2	88.3322984401602
1_2	89.4226287670899
1_2	90.9605955001898
1_2	91.5351223135367
1_2	92.0437040666584
1_2	93.7119536802638
1_2	94.3656219157856
1_2	95.4508134776261
1_2	96.6196473219898
1_2	97.1167593924329
1_2	98.9156815609895
1_2	99.3836291425396
1_2	100.28472760343
1_2	101.52392876544
1_2	102.024967646459
1_2	103.925059731118
1_2	104.499092168408
1_2	105.186631010612
1_2	106.647509936942
1_2	107.946849976201
1_2	108.152761021163
1_2	109.229508326855
1_2	110.240346962586
1_2	111.557876547566
1_2	112.074269553181
1_2	113.874432925601
1_2	114.384339028737
1_2	115.373293680837
1_2	116.869746316457
1_2	117.894555087667
1_2	118.63999976404
1_2	119.770005851286
1_2	120.856481007067
1_2	121.573276048526
1_2	122.821711495984
1_2	123.48987433454
1_2	124.516870252555
1_2	125.807730063563
1_2	126.099889257224
1_2	127.909596339799
1_2	128.799214259489
1_2	129.162758978084
1_2	130.626603758661
1_2	131.608031183714
1_2	132.0514366196
1_2	133.827832456445
1_2	134.230689753545
1_2	135.547766937409
1_2	136.263982754666
1_2	137.956460882677
1_2	138.623802230693
1_2	139.690521629527
1_2	140.901409826474
1_2	141.992505841656
1_2	142.007165151881
1_2	143.066834671889
1_2	144.600058789365
1_2	145.83830558951
1_2	146.876432543155
1_2	147.99419782823
1_2	148.987556408625
1_2	149.483205825323
1_2	150.534002500353
1_2	151.481722723925
1_2	152.955411508214
1_2	153.269392953254
1_2	154.526382427895
1_2	155.073255649535
1_2	156.377132727765
1_2	157.307681315811
1_2	158.159940611105
1_2	159.134218666935
1_2	160.343195932684
1_2	161.329514338169
1_2	162.375020084903
1_2	163.755344202276
1_2	164.677621415351
1_2	165.859491277719
1_2	166.518672149396
1_2	167.502100387122
1_2	168.229564939858
1_2	169.626211880706
1_2	170.104252783582
1_2	171.085234416882
1_2	172.93273842358
1_2	173.760055881925
1_2	174.216711881803
1_2	175.640317787416
1_2	176.061031152261
1_2	177.539797700709
1_2	178.752958701923
1_2	179.208696212852
1_2	180.214351331117
1_2	181.293000031495
1_2	182.254386511864
1_2	183.115600789664
1_2	184.449483142002
1_2	185.248902921798
1_2	186.710972544504
1_2	187.445599891944
1_2	188.580052620266
1_2	189.578121216036
1_2	190.02319212514
1_2	191.332599657355
1_2	192.87484555901
1_2	193.045814934187
1_2	194.616702238098
1_2	195.337585147237
1_2	196.944540766301
1_2	197.977490193676
1_2	198.007315165363
1_2	199.387750040274
1_2	200.502575693652
1_2	201.427621885203
1_2	202.491646728711
1_2	203.739894171944
1_2	204.462555199629
1_2	205.059722175822
1_2	206.535635971464
1_2	207.877002265071
1_2	208.568014874123
1_2	209.770073649008
