pop	true_time
1_2	20.457264944911
1_2	21.611055992078
1_2	22.0050612988416
1_2	23.4285752489232
1_2	24.0342848133296
1_2	25.5227444167249
1_2	26.5217902483419
1_2	27.0191424838267
1_2	28.1071411385201
1_2	29.6175174054224
1_2	30.8343884365167
1_2	31.9728621018585
1_2	32.1218981326092
1_2	33.3994097623508
1_2	34.0189978326671
1_2	35.3068474556785
1_2	36.6157209856901
1_2	37.7376401126385
1_2	38.6197672956623
1_2	39.8173210006207
1_2	40.1354836001992
1_2	41.563756296644
1_2	42.4451348269358
1_2	43.0688272938132
1_2	44.6843262277544
1_2	45.6407708162442
1_2	46.5953755129594
1_2	47.262628495926
1_2	48.8634376777336
1_2	49.4853919448797
1_2	50.5327273383737
1_2	51.6230240445584
1_2	52.19091441622
1_2	53.797810614109
1_2	54.4268448064104
1_2	55.6319887442514
1_2	56.7164518451318
1_2	57.1694808085449
1_2	58.1490560113452
1_2	59.1194425176363
1_2	60.0021992025431
1_2	61.4482734028716
1_2	62.0527739126701
1_2	63.7830547029153
1_2	64.4825091157109
1_2	65.0638171168976
1_2	66.5777540558483
1_2	67.8545715205837
1_2	68.6631976005156
1_2	69.8808605733793
1_2	70.8651566444896
1_2	71.4133792030625
1_2	72.6824406115338
1_2	73.9523025723174
1_2	74.2477463118266
1_2	75.7538770590909
1_2	76.314026390668
1_2	77.3324709364679
1_2	78.1682384819724
1_2	79.707600508118
1_2	80.9803439532407
1_2	81.472965243971
1_2	82.792800370371
1_2	83.5105982061941
1_2	84.8298039764632
1_2	85.4578243987635
1_2	86.0900341435336
1_2	87.6805806560442
1_2	88.6063962830231
1_2	89.3141932601575
1_2	90.9931550496258
1_2	91.0715971167665
1_2	92.1537107974291
1_2	93.2525395574048
1_2	94.8098146009725
1_2	95.3306056642905
1_2	96.9713070983998
1_2	97.884988344973
1_2	98.8453297298402
1_2	99.2406667612959
1_2	100.13967754133
1_2	101.829385127639
1_2	102.655734177912
1_2	103.951149777044
1_2	104.933331851382
1_2	105.764448716771
1_2	106.451258692425
1_2	107.423420536099
1_2	108.953443669947
1_2	109.946864990285
1_2	110.162655389402
1_2	111.123354156967
1_2	112.131308159791
1_2	113.754455349175
1_2	114.432145354804
1_2	115.11833964102
1_2	116.275677779224
1_2	117.563558008755
1_2	118.290530705359
1_2	119.801572871394
1_2	120.533797652228
1_2	121.913465668913
1_2	122.390062905382
1_2	123.113853473915
1_2	124.734274730552
1_2	125.734764629276
1_2	126.937791654142
1_2	127.366659467109
1_2	128.40457221726
1_2	129.618621370289
1_2	130.348239424173
1_2	131.498735901201
1_2	132.786109219538
1_2	133.122001455165
1_2	134.917555358727
1_2	135.419740903424
1_2	136.567601462128
1_2	137.105022646021
1_2	138.593198159942
1_2	139.251303422032
1_2	140.781457161065
1_2	141.907788507408
1_2	142.226686781039
1_2	143.479114385322
1_2	144.211098790867
1_2	145.039517324418
1_2	146.817558167735
1_2	147.169355378253
1_2	148.324147192994
1_2	149.261918380158
1_2	150.280481380178
1_2	151.918796130689
1_2	152.35310228914
1_2	153.623308142647
1_2	154.48990136222
1_2	155.785600996809
1_2	156.044062308967
1_2	157.094424203737
1_2	158.256391245872
1_2	159.934327129275
1_2	160.162237557815
1_2	161.682432456873
1_2	162.149824426975
1_2	163.159056697972
1_2	164.698174018413
1_2	165.573320633266
1_2	166.964637364959
1_2	167.202840697253
1_2	168.958672185661
1_2	169.49273471511
1_2	170.3107485699
1_2	171.085879951017
1_2	172.160820872989
1_2	173.579395898851
1_2	174.604421787895
1_2	175.066884213593
1_2	176.431557730772
1_2	177.249734713463
1_2	178.749823112041
1_2	179.599950500298
1_2	180.470093257725
1_2	181.130308103515
1_2	182.074418417411
1_2	183.094391860301
1_2	184.635937691899
1_2	185.998952673981
1_2	186.294723363826
1_2	187.953337992774
1_2	188.165343670873
1_2	189.633947309572
1_2	190.875137358904
1_2	191.768316759029
1_2	192.274173539365
1_2	193.610272031045
1_2	194.034583947156
1_2	195.969665243058
1_2	196.826065728441
1_2	197.82750227768
1_2	198.431259032339
1_2	199.041449538199
1_2	200.581719137961
1_2	201.157852309756
1_2	202.960661987308
1_2	203.810746192466
1_2	204.249453058233
1_2	205.362250653794
1_2	206.107845860766
1_2	207.591893611941
1_2	208.257811685093
1_2	209.500984168146
1_2	210.254876114661
1_2	211.854469275102
1_2	212.34691967885
1_2	213.48987336061
1_2	214.975514406804
1_2	215.60534330667
1_2	216.918073193869
1_2	217.119687673403
1_2	218.868474695832
1_2	219.711540532764
1_2	220.889706667047
1_2	221.536785074743
1_2	222.769290047698
1_2	223.952501610387
1_2	224.042768663028
1_2	225.261844902998
1_2	226.467464545975
1_2	227.013123618672
1_2	228.987602508394
1_2	229.278966728365
1_2	230.630620264914
1_2	231.364417475648
1_2	232.122326629236
1_2	233.52841613139
1_2	234.596245575696
1_2	235.876972826663
1_2	236.983609574847
1_2	237.392563230125
