pop	true_time
1_2	20.1196882477961
1_2	21.7112279587891
1_2	22.3712252485566
1_2	23.9453951641917
1_2	24.9824266706128
1_2	25.7126098889858
1_2	26.7244884453248
1_2	27.0786884119734
1_2	28.4603168908507
1_2	29.5019033118151
1_2	30.9481272816192
1_2	31.0219743950292
1_2	32.6086201944854
1_2	33.0249044613447
1_2	34.3729556459002
1_2	35.1954149459489
1_2	36.2383164493367
1_2	37.9531504698098
1_2	38.8675372540019
1_2	39.579952753149
1_2	40.6104094046168
1_2	41.2417172715068
1_2	42.6520725749433
1_2	43.510059815133
1_2	44.4347175322473
1_2	45.0864005309995
1_2	46.1677726451308
1_2	47.4390244365204
1_2	48.1218322166242
1_2	49.8455438255332
1_2	50.7251882948913
1_2	51.360493081389
1_2	52.6677051964216
1_2	53.988261502469
1_2	54.3886255559046
1_2	55.1424086054321
1_2	56.0329172196798
1_2	57.7967423975933
1_2	58.9452431723475
1_2	59.2435562938917
1_2	60.8126324464101
1_2	61.7610818857793
1_2	62.9088086197153
1_2	63.8785807632376
1_2	64.8634558229242
1_2	65.5465004642028
1_2	66.7193954158574
1_2	67.4201391821261
1_2	68.7612834426109
1_2	69.0819963051472
1_2	70.5742796519771
1_2	71.5258064537775
1_2	72.5136693874374
1_2	73.4768545806874
1_2	74.4560378417373
1_2	75.2993481161539
1_2	76.0667189254891
1_2	77.2981396454852
1_2	78.2626303352881
1_2	79.7059039589949
1_2	80.2830480004195
1_2	81.4970214776695
1_2	82.2342702231836
1_2	83.2849750067107
1_2	84.4111234107986
1_2	85.4953788148705
1_2	86.8319803969935
1_2	87.1629720851779
1_2	88.5687726649921
1_2	89.8591635995544
1_2	90.6882772648241
1_2	91.7477759036701
1_2	92.2294209618121
1_2	93.9375503270421
1_2	94.571112098638
1_2	95.1513962431345
1_2	96.9865906736813
1_2	97.5584532998037
1_2	98.3602052195929
1_2	99.7798617675435
1_2	100.632104871795
1_2	101.343198909657
1_2	102.740632874193
1_2	103.568905415246
1_2	104.628600674914
1_2	105.724968410097
1_2	106.812536549754
1_2	107.907874005847
1_2	108.359748650575
1_2	109.403077453375
1_2	110.380685251439
1_2	111.46005631634
1_2	112.067706949543
1_2	113.768215723336
1_2	114.177183645545
1_2	115.90758174425
1_2	116.55710094492
1_2	117.822241740767
1_2	118.041582497302
1_2	119.08952023508
1_2	120.063446006505
1_2	121.389610892627
1_2	122.832912854617
1_2	123.450604035985
1_2	124.139326552162
1_2	125.01560517936
1_2	126.89866834553
1_2	127.337468139827
1_2	128.129576025996
1_2	129.753258026903
1_2	130.338165007066
1_2	131.86516280612
1_2	132.990678883623
1_2	133.878462053603
1_2	134.791425936855
1_2	135.000672465423
1_2	136.991726088105
1_2	137.917580187088
1_2	138.744034982519
1_2	139.735146820312
1_2	140.384641342331
1_2	141.928143726662
1_2	142.838903337717
1_2	143.938236169983
1_2	144.592090985738
1_2	145.4299910767
1_2	146.796026985161
1_2	147.752760605421
1_2	148.292771266541
1_2	149.954947221559
1_2	150.423014451982
1_2	151.015563066816
1_2	152.946684946306
1_2	153.74366586213
1_2	154.731550541939
1_2	155.292491148692
1_2	156.783753572963
1_2	157.958344490966
1_2	158.339999198448
1_2	159.100875214674
1_2	160.031466274988
1_2	161.496316533303
1_2	162.414259978337
1_2	163.372473001014
1_2	164.756033738842
1_2	165.351694231853
1_2	166.817951209377
1_2	167.659115577582
1_2	168.909640949685
1_2	169.781508725369
1_2	170.779242376564
1_2	171.283013937762
1_2	172.727497711778
1_2	173.175510338275
1_2	174.788627469912
1_2	175.490035644965
1_2	176.491408041446
1_2	177.994540481595
1_2	178.654969121097
1_2	179.196587972576
1_2	180.030733349966
1_2	181.310939535266
1_2	182.703005255666
1_2	183.966870717239
1_2	184.659977351548
1_2	185.310914612841
1_2	186.112762234174
1_2	187.804241233272
1_2	188.336246376392
1_2	189.991385530448
1_2	190.307979855919
1_2	191.655137108872
1_2	192.819733802695
1_2	193.087509274483
1_2	194.077038443414
1_2	195.490868230117
1_2	196.295951853273
1_2	197.621230570832
1_2	198.236817180412
1_2	199.022776699858
1_2	200.063191020396
1_2	201.551134450128
1_2	202.590678811073
1_2	203.273046808317
1_2	204.493703007698
1_2	205.892109493958
1_2	206.522956427187
1_2	207.741973463446
1_2	208.473598123295
1_2	209.19530777866
1_2	210.146906743059
1_2	211.481817285996
1_2	212.814545240952
1_2	213.192585559096
1_2	214.319556875387
1_2	215.776082839351
1_2	216.118962666253
1_2	217.85485835094
1_2	218.506974926684
1_2	219.150774489157
1_2	220.049382916652
1_2	221.41422247258
1_2	222.558644613251
1_2	223.680099281948
1_2	224.763648469234
1_2	225.785886746366
1_2	226.490016327938
1_2	227.798034161795
1_2	228.643499498023
1_2	229.830880300142
1_2	230.084406072274
1_2	231.09944272018
1_2	232.436492009787
1_2	233.48041067319
1_2	234.838569865795
1_2	235.389357804088
1_2	236.002911334857
1_2	237.018434026046
1_2	238.341971492162
1_2	239.619458296569
1_2	240.519769046223
1_2	241.353990032803
1_2	242.12805719045
1_2	243.43567159446
1_2	244.61497883522
1_2	245.859424597351
1_2	246.206973164342
1_2	247.769553235034
1_2	248.399075548165
1_2	249.865748571698
1_2	250.586148085538
1_2	251.744153397391
1_2	252.190596665023
1_2	253.151012205053
1_2	254.502767495578
1_2	255.056853333954
1_2	256.647270651301
1_2	257.498427734245
1_2	258.371471290942
1_2	259.415417385986
1_2	260.997988078743
1_2	261.343381572282
1_2	262.850844565313
1_2	263.058564953972
1_2	264.90432840283
1_2	265.454630382359
1_2	266.779211908579
1_2	267.334625316085
1_2	268.81178582483
1_2	269.16422902164
1_2	270.300353458151
1_2	271.45834797062
1_2	272.222237378359
1_2	273.09287142707
1_2	274.735994262155
1_2	275.22710990929
