pop	true_time
1_2	20.3517037346028
1_2	21.0483439099044
1_2	22.3121282954235
1_2	23.869858420454
1_2	24.7457307644654
1_2	25.1488682893105
1_2	26.3976916405372
1_2	27.98488617572
1_2	28.2280836203136
1_2	29.3589865691029
1_2	30.3016708316281
1_2	31.8390258050058
1_2	32.2385456741322
1_2	33.1931428136304
1_2	34.5255144196562
1_2	35.6966277931351
1_2	36.1334236236289
1_2	37.9626922016032
1_2	38.7833302887157
1_2	39.9572746979538
1_2	40.7165593393147
1_2	41.7580164973624
1_2	42.3480252546724
1_2	43.7877751141787
1_2	44.9719887436368
1_2	45.4814302548766
1_2	46.901121865958
1_2	47.7150128909852
1_2	48.4792918488383
1_2	49.6972105442546
1_2	50.7950680721551
1_2	51.1688098609447
1_2	52.9789367599878
1_2	53.3017622481566
1_2	54.4552385909483
1_2	55.2765215637628
1_2	56.220567015931
1_2	57.2410491202027
1_2	58.2126131141558
1_2	59.9993471535854
1_2	60.9833138817921
1_2	61.3285940263886
1_2	62.8894260546658
1_2	63.8466531282756
1_2	64.96955689881
1_2	65.7092880711425
1_2	66.9133965109941
1_2	67.8141068073455
1_2	68.8110809449572
1_2	69.6882155751809
1_2	70.2516152621247
1_2	71.6722864648327
1_2	72.8331744594034
1_2	73.3059552481864
1_2	74.7348646167666
1_2	75.4126965200994
1_2	76.9870009941515
1_2	77.7465904706623
1_2	78.7898017661646
1_2	79.2783171362244
1_2	80.8627391560003
1_2	81.0051049664617
1_2	82.3254614679608
1_2	83.0839922232553
1_2	84.5331493711565
1_2	85.6593588911928
1_2	86.3217197833583
1_2	87.140989564592
1_2	88.5792122888379
1_2	89.242511884775
1_2	90.377903267974
1_2	91.0588824953884
1_2	92.2308976459317
1_2	93.9678959376179
1_2	94.0335587791633
1_2	95.0329445081297
1_2	96.2589085882064
1_2	97.611918871291
1_2	98.0885897180997
1_2	99.7096062754281
1_2	100.202170466539
1_2	101.476588908117
1_2	102.966202188516
1_2	103.745614626678
1_2	104.389315912733
1_2	105.443635605741
1_2	106.525929571362
1_2	107.126713936916
1_2	108.343093080446
1_2	109.388394193258
1_2	110.606740078889
1_2	111.606171083637
1_2	112.552074400941
1_2	113.85670201946
1_2	114.631680818275
1_2	115.23471527244
1_2	116.49748520623
1_2	117.249291572254
1_2	118.305083809653
1_2	119.681713984115
1_2	120.378111685859
1_2	121.614251716761
1_2	122.569648463978
1_2	123.585924817715
1_2	124.557658474892
1_2	125.866662495304
1_2	126.857001186348
1_2	127.880899586482
1_2	128.839843018213
1_2	129.979430940468
1_2	130.717092431616
1_2	131.922909302637
1_2	132.84554914874
1_2	133.211245271843
1_2	134.94118755986
1_2	135.939892422641
1_2	136.200423216447
1_2	137.201102816034
1_2	138.472517278744
1_2	139.16394373239
1_2	140.996840940788
1_2	141.870163114043
1_2	142.446903991513
1_2	143.659748094622
1_2	144.893993709236
1_2	145.100275654811
1_2	146.909825948533
1_2	147.307883598143
1_2	148.487427003216
1_2	149.187004375039
1_2	150.641636189772
1_2	151.385477155447
1_2	152.963390643243
1_2	153.025091457646
1_2	154.192908956902
1_2	155.333757960703
1_2	156.961904998636
1_2	157.388928678352
1_2	158.485282681417
1_2	159.79983744421
1_2	160.268262316473
1_2	161.021450780332
1_2	162.078760263044
1_2	163.886989161605
1_2	164.139087100746
1_2	165.619473802159
1_2	166.577669082209
1_2	167.182583159534
1_2	168.761107541621
1_2	169.607073454186
1_2	170.781713496661
1_2	171.282831158023
1_2	172.630000580568
1_2	173.614992900519
1_2	174.330946010072
1_2	175.416312352521
1_2	176.414544600528
1_2	177.834144460736
1_2	178.772523539141
1_2	179.180693641072
1_2	180.09469626192
1_2	181.529822597746
1_2	182.002212041756
1_2	183.641500612022
1_2	184.55639213929
1_2	185.171021909686
1_2	186.687851008028
1_2	187.172667392064
1_2	188.313715263037
1_2	189.291795829544
1_2	190.837209523423
1_2	191.631494094152
1_2	192.664514733246
1_2	193.969635019545
1_2	194.413489875151
1_2	195.550450653769
1_2	196.706893345574
1_2	197.361286179861
1_2	198.70457000914
1_2	199.678376606433
1_2	200.617408655351
1_2	201.216256861109
1_2	202.087064402411
1_2	203.913840697845
1_2	204.738382775337
1_2	205.766890070401
1_2	206.762494788505
1_2	207.809407506837
1_2	208.564891978633
1_2	209.82176050893
1_2	210.943958981661
1_2	211.155803780537
1_2	212.843099940568
1_2	213.199889741838
1_2	214.506855338113
1_2	215.092624800047
1_2	216.448990425793
1_2	217.847078534774
1_2	218.796773433685
1_2	219.917285895441
1_2	220.12727304711
1_2	221.347629987868
1_2	222.169504945865
1_2	223.337877768325
1_2	224.587843638146
1_2	225.78001484368
1_2	226.331290059257
1_2	227.729242844274
1_2	228.748630346265
1_2	229.346312737558
1_2	230.133602079703
1_2	231.563031205907
1_2	232.824276588857
1_2	233.238000028534
1_2	234.096031619934
1_2	235.002598588588
1_2	236.427308787126
1_2	237.494377838448
1_2	238.750155009096
1_2	239.963364780182
1_2	240.107458860846
1_2	241.872611237457
1_2	242.91649422585
1_2	243.107179703657
1_2	244.13537626015
1_2	245.850820420077
1_2	246.92875406798
1_2	247.465023779543
1_2	248.248418680392
1_2	249.157259508967
1_2	250.028224737616
1_2	251.665770271327
1_2	252.224677079124
1_2	253.007888321299
1_2	254.115975325461
1_2	255.06598598673
1_2	256.430180409458
1_2	257.973023402737
1_2	258.31418398465
1_2	259.802747838432
1_2	260.506130836206
1_2	261.923334647901
1_2	262.673002328491
1_2	263.834306137869
1_2	264.857759478968
1_2	265.133629386313
1_2	266.623405558057
1_2	267.562883251347
1_2	268.552576591959
1_2	269.338999500731
1_2	270.178447387647
1_2	271.245590286795
1_2	272.399060883326
1_2	273.676464541582
1_2	274.337342582177
1_2	275.580861792201
1_2	276.905695899157
1_2	277.036655725446
1_2	278.132059849799
1_2	279.879752427572
1_2	280.674556879792
1_2	281.744912900729
1_2	282.730263143079
1_2	283.950042991899
1_2	284.210564010777
1_2	285.890592055395
1_2	286.644295647042
1_2	287.189061361831
1_2	288.572997819399
1_2	289.205674966797
1_2	290.930198132759
1_2	291.444626764162
1_2	292.072737757582
1_2	293.745614850195
1_2	294.695083416998
1_2	295.827243940206
1_2	296.223169826902
1_2	297.210781587288
1_2	298.9470879375
1_2	299.287829516456
1_2	300.910830151057
1_2	301.531752964482
1_2	302.530093186302
1_2	303.614345334936
1_2	304.030231122859
1_2	305.042784772348
1_2	306.556479955791
1_2	307.88133586687
1_2	308.389616548549
1_2	309.583455571206
1_2	310.893822540063
1_2	311.974770016968
1_2	312.261056752643
1_2	313.334465472493
1_2	314.873774220236
1_2	315.963672030717
1_2	316.666887682397
1_2	317.317333758343
1_2	318.801193977008
1_2	319.492522503715
1_2	320.967162815621
1_2	321.532246942632
1_2	322.043776815524
1_2	323.483869333519
1_2	324.844955268083
1_2	325.989894713508
1_2	326.223065174185
1_2	327.573197872145
1_2	328.821332919877
1_2	329.426623952808
1_2	330.030114252586
1_2	331.280884769978
1_2	332.271253005834
1_2	333.603952195961
1_2	334.140018665232
1_2	335.686248808866
1_2	336.600318163401
1_2	337.106739356415
1_2	338.451092707692
1_2	339.505524011329
1_2	340.333918017801
1_2	341.072850623401
1_2	342.839608640643
1_2	343.212084289175
1_2	344.024877644377
1_2	345.70819024439
1_2	346.298426550813
