pop	true_time
1_2	20.7981439873111
1_2	21.5600547862705
1_2	22.8550101700239
1_2	23.0752103966661
1_2	24.9029941086192
1_2	25.5042964948807
1_2	26.0167668156791
1_2	27.481434406247
1_2	28.4988781311549
1_2	29.3021849326324
1_2	30.1837177413981
1_2	31.2874455356505
1_2	32.2183191140648
1_2	33.3452228067908
1_2	34.9701952310279
1_2	35.8824622994289
1_2	36.5467907520942
1_2	37.0109807238914
1_2	38.0286704201717
1_2	39.4760837832
1_2	40.6954218375031
1_2	41.4554414863233
1_2	42.7209655826446
1_2	43.360013846308
1_2	44.4547474728897
1_2	45.7013438427821
1_2	46.456971493084
1_2	47.7356076005381
1_2	48.0946562038735
1_2	49.573540231213
1_2	50.4683604710735
1_2	51.6878484331537
1_2	52.3096988420002
1_2	53.4342071802821
1_2	54.5055944789201
1_2	55.0653042376507
1_2	56.390130499145
1_2	57.0506239999086
1_2	58.6360459390562
1_2	59.1302391125355
1_2	60.0826661020983
1_2	61.6272229400929
1_2	62.5866762136575
1_2	63.7911537871696
1_2	64.1053082649596
1_2	65.3905474466737
1_2	66.7215879824944
1_2	67.7118879891932
1_2	68.9372590407729
1_2	69.0098623789381
1_2	70.6929876890499
1_2	71.9047755603679
1_2	72.1584844491445
1_2	73.7698059889954
1_2	74.6724300533533
1_2	75.2841892486904
1_2	76.5345191701781
1_2	77.3818431010004
1_2	78.7065091917757
1_2	79.8995228810236
1_2	80.0676470191684
1_2	81.4643465748522
1_2	82.2502891821787
1_2	83.7735283626243
1_2	84.9989389171824
1_2	85.4608475831337
1_2	86.4581539391074
1_2	87.5983134789858
1_2	88.6198938202579
1_2	89.7966366561595
1_2	90.6641482906416
1_2	91.3221794646233
1_2	92.8003453921992
1_2	93.6422530065756
1_2	94.6517470753752
1_2	95.2495232529473
1_2	96.6813639011234
1_2	97.336748178117
1_2	98.1554816477001
1_2	99.8879291401245
1_2	100.979490843602
1_2	101.77325801854
1_2	102.259931197157
1_2	103.469140584348
1_2	104.327040933771
1_2	105.499401352368
1_2	106.579551317496
1_2	107.631936224177
1_2	108.58540863567
1_2	109.172722664662
1_2	110.995121298125
1_2	111.15011644247
1_2	112.731074094307
1_2	113.512321985094
1_2	114.923444969347
1_2	115.581101580989
1_2	116.47923434386
1_2	117.002077784156
1_2	118.852079063654
1_2	119.751532564871
1_2	120.093966801884
1_2	121.494987587677
1_2	122.00068494631
1_2	123.553382642101
1_2	124.893163826084
1_2	125.610356150661
1_2	126.599282234907
1_2	127.509704396827
1_2	128.200868192362
1_2	129.969334002351
1_2	130.77955651097
1_2	131.616330111166
1_2	132.644662069855
1_2	133.376763255335
1_2	134.278827021597
1_2	135.534232033649
1_2	136.993105156347
1_2	137.280055246549
1_2	138.544556648238
1_2	139.084986780537
1_2	140.370998129249
1_2	141.992181832436
1_2	142.988822993357
1_2	143.933261754224
1_2	144.658250474138
1_2	145.992136229062
1_2	146.715495159617
1_2	147.151562619954
1_2	148.864800306503
1_2	149.774903214071
1_2	150.796097971965
1_2	151.796704856446
1_2	152.680940849008
1_2	153.479494890198
1_2	154.246527471347
1_2	155.022408570163
1_2	156.356989569496
1_2	157.369790054159
1_2	158.693472397747
1_2	159.514250402804
1_2	160.449983082712
1_2	161.441669197055
1_2	162.655542143155
1_2	163.369275293313
1_2	164.906217681011
1_2	165.619002256542
1_2	166.116664281348
1_2	167.274743453367
1_2	168.88570673205
1_2	169.638997224625
1_2	170.276898926124
1_2	171.849070453085
1_2	172.319890646962
1_2	173.529474245384
1_2	174.605624587741
1_2	175.733154213056
1_2	176.081716220593
1_2	177.477918119635
1_2	178.105205903528
1_2	179.419175518211
1_2	180.942973373458
1_2	181.69641383132
1_2	182.228961936431
1_2	183.286285951966
1_2	184.874763144646
1_2	185.403782659909
1_2	186.956853202544
1_2	187.417551041581
1_2	188.649443340721
1_2	189.109612734523
1_2	190.017056364566
1_2	191.769691306399
1_2	192.613361240597
1_2	193.433058112394
1_2	194.290816105669
1_2	195.050442070933
1_2	196.172764375573
1_2	197.748855864862
1_2	198.080513786059
1_2	199.988487841096
1_2	200.300476992503
1_2	201.623584404355
1_2	202.24196871859
1_2	203.921521212207
1_2	204.30388606037
1_2	205.481572562596
1_2	206.85394705995
1_2	207.976759092184
1_2	208.528764883988
1_2	209.554428325035
1_2	210.239378702827
1_2	211.934876796789
1_2	212.132290785899
1_2	213.620621183189
1_2	214.228754909476
1_2	215.887088527903
1_2	216.436619589571
1_2	217.581476736581
1_2	218.252145532751
1_2	219.701691162772
1_2	220.800983679015
1_2	221.497088835109
1_2	222.150434740353
1_2	223.032682784135
1_2	224.509150406346
1_2	225.940851085586
1_2	226.898689884925
1_2	227.768574878573
1_2	228.207321589347
1_2	229.005598096643
1_2	230.908364234259
1_2	231.587329489179
1_2	232.008337375009
1_2	233.175380370114
1_2	234.694623991847
1_2	235.703636669321
1_2	236.784212907311
1_2	237.079263144173
1_2	238.380126250209
1_2	239.180281962501
1_2	240.678843151778
1_2	241.695034823148
1_2	242.806383640273
1_2	243.658922467381
1_2	244.558930088766
1_2	245.432573130121
1_2	246.301591180032
1_2	247.983918317128
1_2	248.348224354675
1_2	249.43654629821
1_2	250.591446845559
1_2	251.625236278633
1_2	252.906439159997
1_2	253.573589462088
1_2	254.527249342063
1_2	255.341181279859
1_2	256.206745401258
1_2	257.908025829354
1_2	258.043192326324
1_2	259.251316406066
1_2	260.653726656456
1_2	261.484453974292
1_2	262.310371719999
1_2	263.9165512654
1_2	264.99726863089
1_2	265.942781801103
1_2	266.385345333721
1_2	267.258052721387
1_2	268.066556620179
1_2	269.290676407516
1_2	270.038780106697
1_2	271.81254951586
1_2	272.41559725441
1_2	273.31301866658
1_2	274.271358432481
1_2	275.93373503699
1_2	276.856183219468
1_2	277.765248889802
1_2	278.299902781146
1_2	279.210143645294
1_2	280.082211811561
1_2	281.169510063715
1_2	282.386827055365
1_2	283.82097476488
1_2	284.225288251415
1_2	285.378526934423
1_2	286.971446523443
1_2	287.664247605717
1_2	288.639722378459
1_2	289.831483598799
1_2	290.732658988796
1_2	291.778161376482
1_2	292.243927410338
1_2	293.131974563468
1_2	294.90304127289
1_2	295.87763046287
1_2	296.603838621406
1_2	297.78998254193
1_2	298.638446654659
1_2	299.140400218079
1_2	300.340074183419
1_2	301.306156786857
1_2	302.445688217413
1_2	303.874732817523
1_2	304.044222258497
1_2	305.771471213549
1_2	306.387185477884
1_2	307.443227397045
1_2	308.834672142053
1_2	309.181288916152
1_2	310.758800085401
1_2	311.183235610137
1_2	312.612852319144
1_2	313.731055067154
1_2	314.939682636876
1_2	315.957482023165
1_2	316.861256954726
1_2	317.299409164116
1_2	318.970579899615
1_2	319.128134875093
1_2	320.005789909279
1_2	321.240684665041
1_2	322.461713755969
1_2	323.76704262686
1_2	324.334603278665
1_2	325.004500559531
1_2	326.537409376819
1_2	327.200659929775
1_2	328.614421968581
1_2	329.299352536676
1_2	330.195244685514
1_2	331.716548600234
1_2	332.257607295411
1_2	333.060359566007
1_2	334.863723687595
1_2	335.114175127354
1_2	336.605428901734
1_2	337.430235305103
1_2	338.879877273925
1_2	339.270764990943
1_2	340.118174687726
1_2	341.060900832992
1_2	342.278547570109
1_2	343.882534894161
1_2	344.163305559661
1_2	345.172626917716
1_2	346.697248443495
1_2	347.582438303158
1_2	348.770096001215
1_2	349.458282154752
1_2	350.041966790333
1_2	351.695178665686
1_2	352.17408317118
1_2	353.008022143738
1_2	354.928067842498
1_2	355.305172845256
1_2	356.869780547917
1_2	357.989281439688
1_2	358.344481810462
1_2	359.764302721946
1_2	360.627624356188
1_2	361.385933176847
1_2	362.357986375922
1_2	363.334242288955
1_2	364.844100323971
1_2	365.108770949068
1_2	366.03320356505
1_2	367.155704721576
1_2	368.046872371342
1_2	369.373022004496
1_2	370.500261171255
1_2	371.660982863745
1_2	372.489622995025
1_2	373.363330621039
1_2	374.088256245712
1_2	375.712274779798
1_2	376.900807593018
1_2	377.988383773249
1_2	378.173706571572
1_2	379.870809996501
1_2	380.569713999052
1_2	381.497172462288
1_2	382.881083565298
1_2	383.36541665392
1_2	384.025073497789
1_2	385.757081587566
1_2	386.544052353129
1_2	387.205492907902
1_2	388.920517775929
1_2	389.132904384518
1_2	390.37549199257
1_2	391.680455884663
1_2	392.314384779194
1_2	393.043069346109
1_2	394.177440675674
1_2	395.895206598798
1_2	396.172371193999
1_2	397.518695289968
1_2	398.926711702952
1_2	399.542512797052
1_2	400.953636516817
1_2	401.492911691079
1_2	402.497054378269
1_2	403.957290424034
1_2	404.054652269231
1_2	405.12653176114
1_2	406.48786353902
1_2	407.195002985653
1_2	408.565634100465
1_2	409.200879023643
1_2	410.882105312776
1_2	411.187279738253
1_2	412.963565306971
1_2	413.292908528587
1_2	414.56252670032
1_2	415.231525589013
1_2	416.809015756473
1_2	417.186149499845
1_2	418.348693338456
1_2	419.593073301716
1_2	420.293456977466
1_2	421.844975797692
1_2	422.570407833671
1_2	423.249139936874
1_2	424.038612102391
1_2	425.853422874119
1_2	426.755677242996
1_2	427.35567789129
1_2	428.433243846754
1_2	429.620697943494
1_2	430.435146956006
1_2	431.671051501995
1_2	432.355050768703
1_2	433.474581494927
1_2	434.094835519558
1_2	435.601866716752
1_2	436.644198019989
1_2	437.171397375641
1_2	438.159053070005
1_2	439.527735396288
1_2	440.344545597443
1_2	441.200115077198
1_2	442.019172971137
1_2	443.184404288884
1_2	444.234180287691
1_2	445.239095713943
1_2	446.394192618318
1_2	447.327381893061
1_2	448.71549185086
1_2	449.647296614945
1_2	450.402005532756
1_2	451.674661240773
1_2	452.950548260706
1_2	453.181073453743
1_2	454.225289097754
1_2	455.032738220645
1_2	456.293103225762
1_2	457.980072968174
1_2	458.794709258946
1_2	459.777453868883
1_2	460.82301712269
1_2	461.989681308391
1_2	462.499718505191
1_2	463.190158413257
1_2	464.98170221271
1_2	465.836629192811
1_2	466.060147094075
1_2	467.022332286695
1_2	468.001329168212
1_2	469.627772363368
1_2	470.323067198042
1_2	471.831232058117
1_2	472.665296917316
1_2	473.830424268264
1_2	474.398277755361
1_2	475.159512616694
1_2	476.121572612552
1_2	477.734961226815
1_2	478.514748664107
1_2	479.94721556711
1_2	480.764054047409
1_2	481.037617845694
1_2	482.922199248569
1_2	483.549249800388
1_2	484.476593943546
1_2	485.628885404672
1_2	486.749491130002
1_2	487.388175202301
1_2	488.740523935761
1_2	489.269529373851
1_2	490.947621989995
1_2	491.370836765971
1_2	492.458888144232
1_2	493.273598019732
1_2	494.282789405435
1_2	495.195398300653
1_2	496.185049623717
1_2	497.827977366047
1_2	498.664405613206
1_2	499.398626966169
1_2	500.600126647623
1_2	501.636801509187
1_2	502.069855040638
1_2	503.937659186078
1_2	504.905775226653
1_2	505.594142531743
1_2	506.789006559178
1_2	507.585995118599
1_2	508.219357582508
1_2	509.542630151613
1_2	510.191270665498
1_2	511.998937273631
1_2	512.807351870462
1_2	513.470290010097
1_2	514.216806364013
1_2	515.83791778516
1_2	516.282512379112
1_2	517.020828044042
1_2	518.329337029485
1_2	519.03788135224
1_2	520.301375838928
1_2	521.469558378216
