"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",489,2,115.000000000038,2928997,0.434516525052551,2663568
"2","cell2",1376,5,30.0083333333323,2193465,0.774385886232269,992194
"3","cell3",220,1,170.00000000001,3281893,0.360524556095962,6321202
"4","cell4",1400,5,54.0083333333309,2303931,0.466782603645562,1169371
"5","cell5",405,2,31.0083333333322,2207145,0.795896605294276,1045347
"6","cell6",1093,4,71.0000000000026,2399133,2.15107190620075,1328831
"7","cell7",761,3,63.0083333333304,2358342,0.600149061830008,1287490
"8","cell8",440,2,66.0083333333319,2408929,0.49044439461377,1364267
"9","cell9",157,1,107.000000000031,2746432,0.544221192268789,1860363
"10","cell10",763,3,65.0083333333311,2352977,0.514106185581978,1281584
"11","cell11",752,3,54.0083333333309,2326559,2.25217228579218,1210713
"12","cell12",156,1,106.00000000003,2737114,1.77517634332025,1730433
"13","cell13",159,1,109.000000000033,2763138,0.539919048456387,1996200
"14","cell14",491,2,117.000000000039,2948679,0.438818668864952,2864369
"15","cell15",195,1,145.000000000032,3157366,0.527012617019183,3779786
"16","cell16",1158,4,136.000000000041,2978984,0.477537963176566,3017923
"17","cell17",483,2,109.000000000033,2869601,0.309754354492907,2332837
"18","cell18",788,3,90.0000000000177,2511112,1.03466558688256,1452855
"19","cell19",1412,5,66.0083333333319,2370134,1.39604566712428,1311113
"20","cell20",1391,5,45.0083333333314,2261999,3.51602889476921,1133936
"21","cell21",219,1,169.000000000011,3277167,0.877637337729904,5905916
"22","cell22",473,2,99.0000000000249,2755421,0.415156877896744,1937140
"23","cell23",157,1,107.000000000031,2746432,0.772234814326068,1860363
"24","cell24",724,3,26.0083333333325,2182983,0.765000982563828,969937
"25","cell25",173,1,123.000000000044,2929988,1.10349988788098,2675380
"26","cell26",1087,4,65.0083333333311,2382294,0.871184122011302,1317019
"27","cell27",490,2,116.000000000038,2939158,1.04326987450736,2769874
"28","cell28",1380,5,34.008333333332,2238194,1.18093847650421,1074877
"29","cell29",1148,4,126.000000000046,2847643,0.451725100302157,2244248
"30","cell30",159,1,109.000000000033,2763138,5.70517843246036,2000944
"31","cell31",787,3,89.0000000000169,2495996,2.33391301822781,1435138
"32","cell32",490,2,116.000000000038,2939158,1.86479393456202,2775780
"33","cell33",159,1,109.000000000033,2763138,0.529163688925384,2019823
"34","cell34",720,3,22.0083333333327,2162770,0.808803036731481,949757
"35","cell35",489,2,115.000000000038,2928997,0.466782603645562,2669703
"36","cell36",1126,4,104.000000000029,2715670,2.11450368379533,1724527
"37","cell37",177,1,127.000000000047,2982194,0.46248045983316,3076982
