"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",1148,4,126.000000000046,2847643,0.787292317669473,2211447
"2","cell2",162,1,112.000000000035,2792449,1.11640631931819,2099101
"3","cell3",410,2,36.0083333333319,2264037,1.38744137949948,1105724
"4","cell4",209,1,159.00000000002,3252483,0.400099374553339,4582545
"5","cell5",159,1,109.000000000033,2763138,0.890543769167109,1856670
"6","cell6",388,2,14.0083333333332,2014991,1.21965777081582,833728
"7","cell7",844,3,146.000000000032,3234009,4.39208607475847,4367480
"8","cell8",500,2,126.000000000046,3075272,0.958631519323932,3157521
"9","cell9",497,2,123.000000000044,3052008,0.808803036731481,3068827
"10","cell10",1376,5,30.0083333333323,2193465,1.03466558688256,1022942
"11","cell11",209,1,159.00000000002,3252483,0.5764872708618,4650305
"12","cell12",74,1,24.0083333333326,2119366,0.74857302335786,963813
"13","cell13",1264,4,242.008333333278,3334009,0.724911232389651,11417928
"14","cell14",837,3,139.000000000038,3142353,0.385041871209934,3281693
"15","cell15",1522,5,176.000000000004,3421405,0.37428651167893,15682645
"16","cell16",1375,5,29.0083333333323,2180989,0.303301138774305,1005203
"17","cell17",755,3,57.0083333333307,2328984,1.46487996812271,1206244
"18","cell18",1371,5,25.0083333333326,2123912,1.35087315709407,981552
"19","cell19",841,3,143.000000000034,3200108,1.18954276412901,3802034
"20","cell20",214,1,164.000000000015,3261655,2.08476297141445,5215232
"21","cell21",758,3,60.0083333333306,2346516,0.410854734084343,1243879
"22","cell22",837,3,139.000000000038,3142353,1.29758593186737,3299432
"23","cell23",490,2,116.000000000038,2939158,1.72161374137459,2625355
"24","cell24",760,3,62.0083333333305,2353794,0.735666591920655,1271287
"25","cell25",160,1,110.000000000034,2771120,0.800549608484201,1998581
"26","cell26",1371,5,25.0083333333326,2123912,0.385041871209934,991026
"27","cell27",181,1,131.000000000045,3015720,0.808803036731481,2991958
"28","cell28",156,1,106.00000000003,2737114,0.593695846111406,1608325
"29","cell29",1580,5,234.008333333285,3332634,0.413005805990543,11360332
"30","cell30",1431,5,85.0000000000137,2507382,0.884090553448507,1448675
"31","cell31",839,3,141.000000000036,3167423,0.763630526701265,3565516
"32","cell32",55,1,5.00000000000004,1928644,4.6169279733996,780511
"33","cell33",174,1,124.000000000045,2942608,0.531314760831584,2708136
"34","cell34",159,1,109.000000000033,2763138,0.585091558486603,1862583
"35","cell35",470,2,96.0000000000225,2709240,0.499042886856147,1602412
"36","cell36",1376,5,30.0083333333323,2193465,1.28729133329654,1028855
"37","cell37",1400,5,54.0083333333309,2303931,1.69173123577881,1141201
"38","cell38",405,2,31.0083333333322,2207145,0.83461589960589,1040681
"39","cell39",125,1,75.0000000000058,2405750,0.585091558486603,1330416
"40","cell40",1102,4,80.0000000000097,2424580,0.378588655491331,1365894
"41","cell41",145,1,95.0000000000217,2608598,1.18954276412901,1537370
"42","cell42",156,1,106.00000000003,2737114,1.04542094641356,1626064
"43","cell43",764,3,66.0083333333319,2351936,0.376437583585131,1271287
"44","cell44",752,3,54.0083333333309,2326559,0.453876172208357,1194418
"45","cell45",500,2,126.000000000046,3075272,0.417307949802945,3192999
"46","cell46",161,1,111.000000000034,2780345,1.33151350993826,2081362
"47","cell47",212,1,162.000000000017,3260456,1.10349988788098,5126537
"48","cell48",166,1,116.000000000038,2847996,1.28849207181425,2223273
"49","cell49",159,1,109.000000000033,2763138,1.10134881597478,1862583
"50","cell50",1151,4,129.000000000047,2885790,0.804102247598599,2294229
"51","cell51",488,2,114.000000000037,2917417,0.511955113675778,2471618
"52","cell52",1391,5,45.0083333333314,2261999,0.727062304295852,1105724
"53","cell53",482,2,108.000000000032,2858288,0.602300133736209,2223273
"54","cell54",158,1,108.000000000032,2754827,0.886241625354707,1821192
"55","cell55",108,1,58.0083333333307,2317709,0.958682612786247,1176679
"56","cell56",1417,5,71.0000000000026,2404108,1.61975714536916,1312677
"57","cell57",964,3,266.008333333256,3320388,0.69264515379664,9665015
"58","cell58",1380,5,34.008333333332,2238194,4.13276723335513,1058420
"59","cell59",1488,5,142.000000000035,3015327,2.00904509070421,2968306
"60","cell60",157,1,107.000000000031,2746432,0.43236545314635,1726585
"61","cell61",789,3,91.0000000000185,2523311,0.550674407987391,1454588
"62","cell62",838,3,140.000000000037,3153140,0.449574028395956,3382214
"63","cell63",720,3,22.0083333333327,2162770,0.795896605294276,1005203
"64","cell64",159,1,109.000000000033,2763138,3.39869361179718,1903973
"65","cell65",474,2,100.000000000026,2766529,1.37668601996848,1998581
"66","cell66",207,1,157.000000000022,3239241,0.763630526701265,4394718
"67","cell67",159,1,109.000000000033,2763138,1.17782559214099,1903973
"68","cell68",448,2,74.000000000005,2449674,0.542070120362588,1401372
"69","cell69",489,2,115.000000000038,2928997,5.2331444236502,2530747
"70","cell70",819,3,121.000000000042,2890245,1.1615788293484,2394749
"71","cell71",170,1,120.000000000042,2902998,1.4347649614359,2412488
"72","cell72",715,3,17.008333333333,2111852,4.15371985087364,951987
