"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",1591,5,245.008333333275,3289435,0.737817663826856,8587123
"2","cell2",79,1,29.0083333333323,2150891,0.780839101950871,1029895
"3","cell3",1108,4,86.0000000000145,2489185,0.795896605294276,1556681
"4","cell4",188,1,138.000000000039,3067626,0.774385886232269,3196227
"5","cell5",186,1,136.000000000041,3051954,0.780839101950871,3190308
"6","cell6",99,1,49.0083333333312,2280049,0.46032938792696,1106841
"7","cell7",484,2,110.000000000034,2880444,0.483991178895168,2308386
"8","cell8",124,1,74.000000000005,2397207,0.582940486580402,1432383
"9","cell9",765,3,67.0083333333327,2353776,1.18954276412901,1296247
"10","cell10",113,1,63.0083333333304,2340752,0.647472643766425,1248896
"11","cell11",170,1,120.000000000042,2902998,2.47276594616713,2361656
"12","cell12",157,1,107.000000000031,2746432,0.247373269213086,1947331
"13","cell13",422,2,48.0083333333313,2338742,0.531314760831584,1237058
"14","cell14",430,2,56.0083333333308,2355971,0.896996984885711,1296247
"15","cell15",124,1,74.000000000005,2397207,2.0263097356411,1432383
"16","cell16",490,2,116.000000000038,2939158,0.869033050105101,2450440
"17","cell17",213,1,163.000000000016,3261460,0.41275557154605,5479202
"18","cell18",1496,5,150.000000000028,3126614,0.494746538426172,3545444
"19","cell19",170,1,120.000000000042,2902998,0.501199754144774,2372839
"20","cell20",1376,5,30.0083333333323,2193465,1.85385510147106,1041733
"21","cell21",832,3,134.000000000042,3070501,0.415156877896744,3240931
"22","cell22",749,3,51.0083333333311,2335083,0.34632257689832,1207463
"23","cell23",185,1,135.000000000042,3044769,0.425912237427748,3161614
"24","cell24",1559,5,213.008333333304,3367383,0.67925265440602,14399638
"25","cell25",1562,5,216.008333333301,3345309,0.686034916791804,11601483
"26","cell26",744,3,46.0083333333314,2337023,1.98063334778336,1231139
"27","cell27",1428,5,82.0000000000113,2477948,1.38313923568708,1556681
"28","cell28",61,1,11,2004010,1.62405928918156,893760
"29","cell29",1438,5,92.0000000000193,2570410,0.832464827699689,1627708
"30","cell30",1412,5,66.0083333333319,2370134,5.80388982426101,1349518
"31","cell31",212,1,162.000000000017,3260456,1.1594277574422,5299758
"32","cell32",1046,4,24.0083333333326,2103230,1.42185852999869,994382
"33","cell33",1403,5,57.0083333333307,2316602,1.03466558688256,1136436
"34","cell34",180,1,130.000000000046,3009281,0.727062304295852,2894361
"35","cell35",219,1,169.000000000011,3277167,1.34011779756306,6804119
"36","cell36",160,1,110.000000000034,2771120,0.413005805990543,2030196
"37","cell37",777,3,79.0000000000089,2388799,0.438818668864952,1379113
"38","cell38",181,1,131.000000000045,3015720,2.5265425433898,2965388
"39","cell39",156,1,106.00000000003,2737114,0.763630526701265,1787519
"40","cell40",1116,4,94.0000000000209,2584461,0.400099374553339,1633627
"41","cell41",1023,4,1.00833333333333,1904597,0.591544774205205,710273
"42","cell42",425,2,51.0083333333311,2348451,0.703400513327644,1290328
"43","cell43",156,1,106.00000000003,2737114,0.40225044645954,1787519
"44","cell44",479,2,105.00000000003,2829854,0.858277690574098,2190007
"45","cell45",1362,5,16.0083333333331,2025111,0.745670833453467,929273
"46","cell46",494,2,120.000000000042,2999665,0.729213376202053,2847009
"47","cell47",1089,4,67.0083333333327,2387376,0.589393702299004,1379113
"48","cell48",829,3,131.000000000045,3018212,0.802349821012878,3016991
"49","cell49",1445,5,99.0000000000249,2636501,0.430214381240149,1680978
"50","cell50",1264,4,242.008333333278,3334009,0.983039861133741,11429469
"51","cell51",1376,5,30.0083333333323,2193465,0.89484591297951,1041733
"52","cell52",840,3,142.000000000035,3181927,0.793745533388075,3912418
"53","cell53",1148,4,126.000000000046,2847643,0.25812862874409,2225521
"54","cell54",379,2,5.00000000000004,1913497,0.524861545112982,781300
"55","cell55",493,2,119.000000000041,2981167,1.12716167884919,2811496
"56","cell56",210,1,160.000000000019,3256360,0.322660785930112,5232341
"57","cell57",837,3,139.000000000038,3142353,0.436667596958752,3657904
