"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",200,1,150.000000000028,3200181,0.466782603645562,4270580
"2","cell2",1424,5,78.0000000000081,2443038,0.513781316496527,1407583
"3","cell3",836,3,138.000000000039,3129616,0.236617909682082,3533681
"4","cell4",1153,4,131.000000000045,2905643,0.380739727397532,2453737
"5","cell5",180,1,130.000000000046,3009281,0.948622710634529,3015408
"6","cell6",200,1,150.000000000028,3200181,0.785141245763272,4327419
"7","cell7",157,1,107.000000000031,2746432,1.25192384940883,1760951
"8","cell8",397,2,23.0083333333327,2101148,3.668467920135,889310
"9","cell9",165,1,115.000000000038,2834306,1.58054840125679,2190882
"10","cell10",487,2,113.000000000036,2904660,1.29064314372045,2444129
"11","cell11",502,2,128.000000000048,3092573,0.421610093615346,3392334
"12","cell12",105,1,55.0083333333309,2303897,0.696947297609042,1071883
"13","cell13",1591,5,245.008333333275,3289435,0.602300133736209,7120367
"14","cell14",212,1,162.000000000017,3260456,1.49714604671572,5408318
"15","cell15",731,3,33.0083333333321,2245239,2.91685350480821,989431
"16","cell16",1285,4,263.008333333258,3347459,0.527012617019183,10043981
"17","cell17",497,2,123.000000000044,3052008,1.09274452834998,3180313
"18","cell18",159,1,109.000000000033,2763138,0.940018423009726,1878740
"19","cell19",1387,5,41.0083333333316,2259776,0.587242630392804,1018878
"20","cell20",1375,5,29.0083333333323,2180989,0.413005805990543,942315
"21","cell21",471,2,97.0000000000233,2726832,2.26077657341698,1596046
"22","cell22",839,3,141.000000000036,3167423,0.735666591920655,3834044
"23","cell23",169,1,119.000000000041,2889690,0.886241625354707,2414682
"24","cell24",836,3,138.000000000039,3129616,1.72699241809914,3544997
"25","cell25",207,1,157.000000000022,3239241,0.456027244114558,4864701
"26","cell26",1405,5,59.0083333333306,2332205,1.18739169222281,1154336
"27","cell27",849,3,151.000000000027,3287591,0.43236545314635,6672768
"28","cell28",774,3,76.0000000000066,2369585,0.89269484107331,1266236
"29","cell29",759,3,61.0083333333305,2350702,0.821044117480142,1225009
"30","cell30",143,1,93.0000000000201,2579929,0.729213376202053,1543041
"31","cell31",1362,5,16.0083333333331,2025111,1.36162851662507,824526
"32","cell32",410,2,36.0083333333319,2264037,0.677587650453235,1042436
"33","cell33",827,3,129.000000000047,2973676,1.1400681102864,2891148
"34","cell34",108,1,58.0083333333307,2317709,2.81575312521678,1136667
"35","cell35",167,1,117.000000000039,2861234,1.1486723979112,2324910
"36","cell36",1400,5,54.0083333333309,2303931,0.677587650453235,1077773
"37","cell37",1256,4,234.008333333285,3381788,0.417307949802945,13193281
"38","cell38",175,1,125.000000000046,2957468,1.02885809085653,2838724
"39","cell39",850,3,152.000000000026,3303240,1.06047844975697,7615742
"40","cell40",143,1,93.0000000000201,2579929,0.945289913367955,1543041
"41","cell41",838,3,140.000000000037,3153140,1.29064314372045,3739812
"42","cell42",156,1,106.00000000003,2737114,0.225862550151078,1619604
"43","cell43",219,1,169.000000000011,3277167,0.31835864211771,6302901
"44","cell44",60,1,10.0000000000001,1992875,2.33391301822781,812747
"45","cell45",1151,4,129.000000000047,2885790,3.45773138328955,2367566
"46","cell46",425,2,51.0083333333311,2348451,1.81335361692723,1213230
"47","cell47",418,2,44.0083333333315,2323761,1.1508234698174,1148446
"48","cell48",170,1,120.000000000042,2902998,1.26913242465844,2426461
"49","cell49",720,3,22.0083333333327,2162770,0.972284501602737,930536
"50","cell50",166,1,116.000000000038,2847996,0.529163688925384,2255666
"51","cell51",220,1,170.00000000001,3281893,0.60660227754861,6554978
"52","cell52",162,1,112.000000000035,2792449,0.886241625354707,2061314
"53","cell53",1581,5,235.008333333284,3328164,0.542070120362588,9238069
"54","cell54",831,3,133.000000000043,3052960,0.649623715672625,3209760
"55","cell55",142,1,92.0000000000193,2563216,0.408193836997686,1484146
"56","cell56",499,2,125.000000000046,3070338,0.967982357790336,3280434
"57","cell57",812,3,114.000000000037,2788513,0.580789414674202,2055424
"58","cell58",487,2,113.000000000036,2904660,0.744270879545458,2450019
"59","cell59",780,3,82.0000000000113,2411048,0.871184122011302,1342799
"60","cell60",178,1,128.000000000048,2994704,0.739968735733057,3003629
"61","cell61",1080,4,58.0083333333307,2367044,0.477537963176566,1260346
"62","cell62",175,1,125.000000000046,2957468,0.66253014710983,2839799
"63","cell63",183,1,133.000000000043,3031594,0.537767976550187,3109639
"64","cell64",769,3,71.0000000000026,2367234,0.352775792616922,1260346
"65","cell65",861,3,163.000000000016,3421657,0.350624720710722,13882842
"66","cell66",835,3,137.00000000004,3117747,0.788044825687392,3533681
"67","cell67",1553,5,207.008333333309,3376678,0.440969740771153,12260051
"68","cell68",485,2,111.000000000034,2887440,0.49044439461377,2385235
"69","cell69",1094,4,72.0000000000034,2397038,1.38993163169001,1313351
"70","cell70",379,2,5.00000000000004,1913497,0.524686866559208,689068
"71","cell71",163,1,113.000000000036,2804690,0.298998994961904,2090761
"72","cell72",1346,5,0,1907785,2.43716446972545,657444
"73","cell73",164,1,114.000000000037,2819007,0.727062304295852,2161435
"74","cell74",173,1,123.000000000044,2929988,0.701249441421443,2597256
"75","cell75",423,2,49.0083333333312,2342044,0.522710473206781,1201452
"76","cell76",744,3,46.0083333333314,2337023,0.795896605294276,1195562
"77","cell77",401,2,27.0083333333324,2148702,0.739968735733057,918757
"78","cell78",156,1,106.00000000003,2737114,0.479689035082766,1619604
"79","cell79",156,1,106.00000000003,2737114,1.49779033163091,1631383
"80","cell80",964,3,266.008333333256,3320388,0.729213376202053,7986119
"81","cell81",156,1,106.00000000003,2737114,0.589393702299004,1649051
"82","cell82",422,2,48.0083333333313,2338742,0.385041871209934,1196233
"83","cell83",1159,4,137.00000000004,2993564,0.617357637079614,2938845
"84","cell84",158,1,108.000000000032,2754827,0.92280984776012,1819846
"85","cell85",1371,5,25.0083333333326,2123912,0.570034055143198,906978
"86","cell86",759,3,61.0083333333305,2350702,0.75072409526406,1242678
"87","cell87",836,3,138.000000000039,3129616,0.507652969863376,3598465
