pop	true_time
1_2	20.8003961141221
1_2	21.5605253756512
1_2	22.2159106542822
1_2	23.1382517097518
1_2	24.7514344451483
1_2	25.2541762199253
1_2	26.1627241808455
1_2	27.4779137417208
1_2	28.7989881972317
1_2	29.5606767619029
1_2	30.2756348459516
1_2	31.3912019799463
1_2	32.5866380759981
1_2	33.292460946599
1_2	34.8144009502139
1_2	35.9693264493253
1_2	36.8595637539402
1_2	37.2586983463261
1_2	38.8349798845593
1_2	39.5105785999913
1_2	40.3819195420947
1_2	41.8282214587089
1_2	42.528817887418
1_2	43.6374843451194
1_2	44.9454206565861
1_2	45.8363122423179
1_2	46.5839962181635
1_2	47.7258650097065
1_2	48.5047975294292
1_2	49.9335118553136
1_2	50.487667840207
1_2	51.6713673381601
1_2	52.1289120696019
1_2	53.0294007579796
1_2	54.122565649217
1_2	55.2066002297215
1_2	56.6991802712437
1_2	57.0027317090426
1_2	58.1116755399853
1_2	59.8985485702287
1_2	60.1045127348043
1_2	61.202356837457
1_2	62.9014585050754
1_2	63.1220118377823
1_2	64.5829119777773
1_2	65.6121160252951
1_2	66.5164990781341
1_2	67.4676326974295
1_2	68.1238861591555
1_2	69.1459578182548
1_2	70.6650991374627
1_2	71.9732447923161
1_2	72.0583527302369
1_2	73.2953829402104
1_2	74.4635451768991
1_2	75.4559478284791
1_2	76.6293014716357
1_2	77.5024012967478
1_2	78.6833836119622
1_2	79.6353543493897
1_2	80.2205278431065
1_2	81.4016269862186
1_2	82.7043560862076
1_2	83.5315975141712
1_2	84.6453050002456
1_2	85.077644924866
1_2	86.4745305415709
1_2	87.7434823873919
1_2	88.2686058578547
1_2	89.7085873440374
1_2	90.9392930387985
1_2	91.6611338534858
1_2	92.15631980123
1_2	93.3814381102566
1_2	94.5479808202945
1_2	95.3488204651512
1_2	96.2987814624794
1_2	97.9848185868468
1_2	98.9927734031808
1_2	99.4592567428481
1_2	100.578177102841
1_2	101.472336510429
1_2	102.564813821344
1_2	103.113237064332
1_2	104.661333923927
1_2	105.762863089563
1_2	106.529038932873
1_2	107.660687041702
1_2	108.247234046459
1_2	109.483796005836
1_2	110.097342122579
1_2	111.293954652734
1_2	112.114488139749
1_2	113.841151487082
1_2	114.484626008198
1_2	115.29285247135
1_2	116.993341502966
1_2	117.394335490884
1_2	118.539012705907
1_2	119.58247585129
1_2	120.139322800329
1_2	121.204193387646
1_2	122.815997666446
1_2	123.564217676641
1_2	124.019016453298
1_2	125.057622065535
1_2	126.735515444772
1_2	127.509919826873
1_2	128.735736309784
1_2	129.99626486958
1_2	130.651251906529
1_2	131.229342681589
1_2	132.915507772472
1_2	133.422327976674
1_2	134.438762125093
1_2	135.624412565725
1_2	136.643582671415
1_2	137.782213199884
1_2	138.67560637882
1_2	139.584870556137
1_2	140.618774035713
1_2	141.089268386597
1_2	142.526640949538
1_2	143.983025568072
1_2	144.745820754441
1_2	145.477878428297
1_2	146.607072936837
1_2	147.538690321613
1_2	148.084595559863
1_2	149.867599570891
1_2	150.240228434093
1_2	151.951154043665
1_2	152.952075357316
1_2	153.710629942594
1_2	154.710431471933
1_2	155.578231744003
1_2	156.073188971495
1_2	157.18488395703
1_2	158.480326904915
1_2	159.424937991425
1_2	160.611650335137
1_2	161.700819370802
1_2	162.6265148893
1_2	163.473362577381
1_2	164.943882187596
1_2	165.536831295816
1_2	166.031060211826
1_2	167.030076673254
1_2	168.70409992151
1_2	169.006757815368
1_2	170.705734510673
1_2	171.991755754454
1_2	172.740773835685
1_2	173.821766275913
1_2	174.177105474519
1_2	175.679374950239
1_2	176.97492156527
1_2	177.48419794417
1_2	178.955549252685
1_2	179.437955072848
1_2	180.35236553615
1_2	181.543024702696
1_2	182.853448221693
1_2	183.269589931704
1_2	184.676107344218
1_2	185.67644467717
1_2	186.645737830084
1_2	187.183068676386
1_2	188.101935623446
1_2	189.058388846228
1_2	190.21908508637
1_2	191.822855331004
1_2	192.890834135003
1_2	193.267827094067
1_2	194.142446523532
1_2	195.370280018775
1_2	196.467416839907
1_2	197.590635562548
1_2	198.708221409936
1_2	199.964257119456
1_2	200.61190695269
1_2	201.383206362603
1_2	202.422012854367
1_2	203.348815236241
1_2	204.081585796783
1_2	205.779297632165
1_2	206.552480836632
1_2	207.409699860495
1_2	208.528136802139
1_2	209.006581879919
1_2	210.103446105728
1_2	211.474594087573
1_2	212.809360359563
1_2	213.104361022357
1_2	214.117429849459
1_2	215.789544373751
1_2	216.495059015695
1_2	217.41730117565
1_2	218.016168931965
1_2	219.933420327492
1_2	220.970278123161
1_2	221.91387467552
1_2	222.606827988056
1_2	223.631448176689
1_2	224.674364363775
1_2	225.920438473811
1_2	226.614653198281
1_2	227.822992637521
1_2	228.920042054029
1_2	229.613601250341
1_2	230.407739456976
1_2	231.278680586722
1_2	232.633273670916
1_2	233.939735495718
1_2	234.908805203857
1_2	235.357114917133
1_2	236.505640207557
1_2	237.598782531451
1_2	238.960136291571
1_2	239.19887901051
1_2	240.734213753138
1_2	241.124833954265
1_2	242.698016557842
1_2	243.39527515322
1_2	244.807984637097
1_2	245.012962305686
1_2	246.393637297442
1_2	247.539224243723
1_2	248.470474283444
1_2	249.999769232236
1_2	250.145639458206
1_2	251.629817697685
1_2	252.417957656085
1_2	253.843748842366
1_2	254.757395104505
1_2	255.641425514128
1_2	256.842396639753
1_2	257.816963459831
1_2	258.437397245551
1_2	259.879250486614
1_2	260.458523205947
1_2	261.692515882198
1_2	262.06322238734
1_2	263.319393316051
1_2	264.323072021594
1_2	265.987307314761
1_2	266.696144817397
1_2	267.788498584181
1_2	268.031772940187
1_2	269.46109921718
1_2	270.053484108066
1_2	271.459938992048
1_2	272.075597899966
1_2	273.660032735672
1_2	274.02086432022
1_2	275.803763553035
1_2	276.623192453757
1_2	277.646620061249
1_2	278.349448922789
1_2	279.13266982697
1_2	280.346643111901
1_2	281.411517397966
1_2	282.541901669232
1_2	283.678838489577
1_2	284.839387407526
1_2	285.713983440539
1_2	286.887526207604
1_2	287.617750658188
1_2	288.328901179135
1_2	289.178123400314
1_2	290.910686203977
1_2	291.509923435282
1_2	292.128946464742
1_2	293.343159229495
1_2	294.041374153458
1_2	295.548122265842
