"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",2682,3,36.0083333333319,10909625,1.08545827074967,10490350
"2","cell2",241,1,0,10616808,1.0239076304354,9235795
"3","cell3",290,1,48.0083333333313,11141160,1.16358970716722,11162709
"4","cell4",2149,2,705.008333332857,18109189,0.987927867738381,22758541
"5","cell5",3484,3,838.008333332736,15899859,0.817549998223072,14732450
"6","cell6",2023,2,579.008333332971,11898716,1.04559712391293,12230989
"7","cell7",2932,3,286.008333333238,17659412,1.18533450141709,16785361
"8","cell8",950,1,708.008333332854,18006072,0.791264715500094,20018633
"9","cell9",2229,2,785.008333332784,17646496,0.640019473097524,16515788
"10","cell10",1710,2,266.008333333256,17766569,1.18530251418448,17286376
"11","cell11",1125,1,883.008333332695,13831687,0.930412136428909,13771578
"12","cell12",1167,1,925.008333332656,12764578,0.666027605547892,12914247
"13","cell13",2226,2,782.008333332786,17662593,1.36515702525502,16815175
"14","cell14",1119,1,877.0083333327,14062623,1.06630071434775,13890119
"15","cell15",1194,1,952.008333332632,11939339,1.36373900001204,12387324
"16","cell16",1748,2,304.008333333221,17610261,1.08638476032584,16403224
"17","cell17",1953,2,509.008333333035,10890858,1.03771432458731,10397894
"18","cell18",1922,2,478.008333333063,11492240,0.706131986791596,11928192
"19","cell19",2884,3,238.008333333281,17922613,1.5319349499126,18411913
"20","cell20",363,1,121.000000000042,15922613,1.11171943269772,14877717
"21","cell21",1675,2,231.008333333288,18012386,0.835127239055857,20246623
"22","cell22",3080,3,434.008333333103,12667772,0.821993453054511,12862129
"23","cell23",1889,2,445.008333333093,12320378,1.11518927497088,12527805
"24","cell24",2750,3,104.000000000029,14584770,0.930468988765761,14182580
"25","cell25",506,1,264.008333333258,17956815,1.67737192512057,18775360
"26","cell26",3431,3,785.008333332784,17441357,1.15999303783732,16055949
"27","cell27",385,1,143.000000000034,16721536,1.00517160258924,15443791
"28","cell28",2205,2,761.008333332806,17920474,0.64468316767391,18396070
"29","cell29",1679,2,235.008333333284,17992222,0.865782407238416,19297216
"30","cell30",2140,2,696.008333332865,18016931,0.802916801231202,20280876
"31","cell31",909,1,667.008333332891,17583041,1.23672623498722,16180625
"32","cell32",3154,3,508.008333333036,10794677,1.32543418710237,9804462
"33","cell33",2326,2,882.008333332696,14033295,1.05644430140674,13868371
"34","cell34",1654,2,210.008333333307,18169867,0.933515116965375,24575888
"35","cell35",3433,3,787.008333332782,17435322,1.12986513528405,15948705
"36","cell36",1036,1,794.008333332776,17357718,0.763836256987544,15827223
"37","cell37",416,1,174.000000000006,17925797,1.20469364599117,18442006
"38","cell38",2068,2,624.00833333293,15620091,1.08915876620409,14676731
"39","cell39",800,1,558.00833333299,11060879,0.71085780772965,10956604
"40","cell40",1788,2,344.008333333185,16343005,1.41781386212388,15211249
"41","cell41",2071,2,627.008333332927,15747409,0.682520845554044,14711306
"42","cell42",1713,2,269.008333333253,17774485,1.23935246199814,17331188
