"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",146,1,24.0083333333326,8173796,0.917702660367421,8170997
"2","cell2",973,2,249.008333333271,6749539,0.888827002756965,3566156
"3","cell3",1194,2,470.00833333307,5288066,0.635352885648037,2689043
"4","cell4",1617,3,291.008333333233,4454261,1.28237892142609,2469765
"5","cell5",733,2,9.00000000000013,8286327,1.60659561744047,28407904
"6","cell6",846,2,122.000000000043,3956285,2.07784864887285,2169700
"7","cell7",1361,3,35.008333333332,7826875,0.576987134997955,7674736
"8","cell8",835,2,111.000000000034,4169076,4.10475655334083,2354355
"9","cell9",1354,3,28.0083333333324,8023041,0.503178228296649,7870932
"10","cell10",524,1,402.008333333132,7709744,0.953673731012555,6970738
"11","cell11",1570,3,244.008333333276,6638359,0.973874239418513,3482360
"12","cell12",1352,3,26.0083333333325,8061860,0.356864875403359,8052619
"13","cell13",731,2,7.00000000000014,8283299,1.10894926235156,20592357
"14","cell14",123,1,1.00833333333333,8178573,2.11450776640869,8496381
"15","cell15",1730,3,404.00833333313,7242143,0.475716062018587,4443268
"16","cell16",881,2,157.000000000022,4548322,0.716455576790751,2550551
"17","cell17",727,2,3.00833333333333,8303758,0.393551918669125,58048637
"18","cell18",518,1,396.008333333138,7678352,0.7921066159654,6751460
"19","cell19",141,1,19.0083333333329,8188855,0.81712050910115,9463585
"20","cell20",123,1,1.00833333333333,8178573,0.501945455590706,8505685
"21","cell21",225,1,103.000000000028,4301565,0.795935581493787,2446683
"22","cell22",1730,3,404.00833333313,7242143,0.403557475923425,4466350
"23","cell23",813,2,89.0000000000169,5263469,0.678710300416669,2689043
"24","cell24",451,1,329.008333333198,4072696,0.478599155330673,2227405
"25","cell25",335,1,213.008333333304,7835593,0.33685376089476,7824769
"26","cell26",1337,3,11,8263569,0.94052238190418,12370243
"27","cell27",1363,3,37.0083333333319,7756777,0.680377893292386,7438206
"28","cell28",1329,3,3.00833333333333,8256617,0.251806524233211,11864103
"29","cell29",143,1,21.0083333333328,8180802,0.593663063755121,8874996
"30","cell30",945,2,221.008333333297,7610786,0.313507460634727,6451395
"31","cell31",1545,3,219.008333333298,7701153,0.340188946646193,6970738
"32","cell32",1142,2,418.008333333117,7572914,1.07477220408647,6151330
"33","cell33",1526,3,200.008333333316,7218378,0.345191725273343,4385564
"34","cell34",556,1,434.008333333103,6393590,0.803779766095417,2989108
"35","cell35",530,1,408.008333333127,7608211,2.5764309929822,6351170
"36","cell36",542,1,420.008333333116,7122916,1.32603144936886,4275762
"37","cell37",930,2,206.00833333331,7063312,0.269384793456927,4189367
"38","cell38",1343,3,17.008333333333,8187161,2.57544902460266,9452044
"39","cell39",169,1,47.0083333333313,7452538,0.887236335391843,5508454
"40","cell40",1738,3,412.008333333123,6898634,1.31911021380709,3981630
"41","cell41",124,1,2.00833333333333,8186537,0.515286198596439,9129203
"42","cell42",1389,3,63.0083333333304,6432086,1.13229556261159,3069894
"43","cell43",153,1,31.0083333333322,8130650,0.48026674820639,8124834
"44","cell44",932,2,208.008333333308,7178142,0.811097751728136,4293236
"45","cell45",844,2,120.000000000042,3981538,0.622012142642304,2182440
"46","cell46",519,1,397.008333333137,7691101,1.22767161794561,6786083
"47","cell47",931,2,207.008333333309,7124888,0.827126066355449,4276416
"48","cell48",1721,3,395.008333333138,7458097,0.567281858805337,5551200
"49","cell49",1383,3,57.0083333333307,6740587,1.59487586218498,3554615
"50","cell50",373,1,251.008333333269,6436863,1.54085581716217,3266091
"51","cell51",836,2,112.000000000035,4139898,2.05387127235302,2331273
"52","cell52",129,1,7.00000000000014,8244796,0.300166717628994,11171646
"53","cell53",1353,3,27.0083333333324,8045105,0.49527508408784,8020965
"54","cell54",161,1,39.0083333333318,7807013,0.421900997556308,7605490
"55","cell55",1567,3,241.008333333278,6800059,0.605336213885137,3762352
"56","cell56",163,1,41.0083333333316,7714050,0.408560254550575,7086147
"57","cell57",818,2,94.0000000000209,4923743,0.61867695689087,2665961
"58","cell58",362,1,240.008333333279,6856787,1.36575856521192,3877761
"59","cell59",528,1,406.008333333128,7653837,0.790439023089684,6636050
"60","cell60",934,2,210.008333333307,7292466,0.645358442902336,4708710
"61","cell61",523,1,401.008333333133,7714992,0.63868807139947,7143852
"62","cell62",1360,3,34.008333333332,7860254,0.827721433768253,7836310
"63","cell63",1571,3,245.008333333275,6590578,1.91441454074126,3369959
"64","cell64",1579,3,253.008333333268,6310110,0.463590819449224,2896780
"65","cell65",1148,2,424.008333333112,7385636,1.05225110457719,5251135
"66","cell66",1796,3,470.00833333307,4266270,0.408560254550575,2388978
"67","cell67",1132,2,408.008333333127,7462074,0.803521207884546,5560952
"68","cell68",360,1,238.008333333281,6975135,0.27008845300527,4094816
"69","cell69",1161,2,437.0083333331,7014152,1.3740965295905,4166285
"70","cell70",123,1,1.00833333333333,8178573,0.32184542501331,8667258
"71","cell71",1327,3,1.00833333333333,8243388,0.315348395437241,10875160
"72","cell72",333,1,211.008333333306,7827483,0.598665842382271,7690858
"73","cell73",1651,3,325.008333333202,3930122,0.663701964535219,2077372
"74","cell74",131,1,9.00000000000013,8265151,0.585325099376538,14121747
"75","cell75",737,2,13.0083333333332,8274540,0.780433465835384,17823982
"76","cell76",368,1,246.008333333274,6622622,1.16564742012593,3404582
"77","cell77",326,1,204.008333333312,7652953,0.548638056110772,6532181
"78","cell78",325,1,203.008333333313,7604620,0.680377893292386,6197494
"79","cell79",1043,2,319.008333333208,3806136,0.79710939459255,1938881
"80","cell80",552,1,430.008333333107,6589308,0.693718636298119,3346877
"81","cell81",750,2,26.0083333333325,8210941,8.38764891805535,9636699
"82","cell82",124,1,2.00833333333333,8186537,0.980544610921379,9159480
"83","cell83",1132,2,408.008333333127,7462074,0.635352885648037,5562741
"84","cell84",1333,3,7.00000000000014,8268257,2.53878142871159,15598479
"85","cell85",1672,3,346.008333333183,5454306,0.368538025533376,2700584
"86","cell86",596,1,474.008333333067,4453171,1.13281829782822,2469765
"87","cell87",1123,2,399.008333333135,6991938,0.543635277483622,4097040
"88","cell88",1436,3,110.000000000034,4173388,0.471928783827807,2354355
"89","cell89",1529,3,203.008333333313,7353860,0.630350107020887,5082090
"90","cell90",174,1,52.008333333331,7149829,0.300166717628994,4281695
"91","cell91",1549,3,223.008333333295,7606451,0.254560877855326,6347526
"92","cell92",1641,3,315.008333333211,3791243,0.486937119709256,1869209
"93","cell93",1382,3,56.0083333333308,6799094,0.388549140041975,3716188
"94","cell94",731,2,7.00000000000014,8283299,0.536964905980755,21382482
"95","cell95",969,2,245.008333333275,6927259,0.510283419969289,4039335
"96","cell96",1526,3,200.008333333316,7218378,1.28237892142609,4385564
"97","cell97",522,1,400.008333333134,7716925,0.812117730474,7190016
"98","cell98",558,1,436.008333333101,6311383,1.25402984253891,2919862
"99","cell99",139,1,17.008333333333,8215954,0.857142738118349,9809813
"100","cell100",765,2,41.0083333333316,7608619,0.395219511544842,6382149
"101","cell101",916,2,192.008333333323,6267802,0.518621384347873,2876274
"102","cell102",1446,3,120.000000000042,3904248,0.471928783827807,2077372
"103","cell103",1725,3,399.008333333135,7393259,0.333518575143326,5355004
"104","cell104",967,2,243.008333333277,7011674,1.4341298731163,4166285
"105","cell105",424,1,302.008333333223,4145874,0.305169496256144,2331273
"106","cell106",732,2,8.00000000000019,8281275,0.410031754504583,17859602
"107","cell107",1327,3,1.00833333333333,8243388,0.506948234217856,11037702
"108","cell108",1406,3,80.0000000000097,5682880,1.14063352699018,2735207
"109","cell109",1761,3,435.008333333102,5982175,0.617914182078442,2827534
