"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",560,2,138.000000000039,9258409,0.617357637079614,16918264
"2","cell2",113,1,39.0083333333318,8142567,0.31835864211771,3103676
"3","cell3",900,3,130.000000000046,8970808,0.273186132087495,13763327
"4","cell4",105,1,31.0083333333322,8140902,0.421610093615346,2881985
"5","cell5",181,1,107.000000000031,8628446,1.33381506164868,8054779
"6","cell6",170,1,96.0000000000225,8493369,0.937867351103525,6613787
"7","cell7",794,3,24.0083333333326,8279499,1.41902332948302,5302114
"8","cell8",805,3,35.008333333332,8198611,1.06908273738177,3738875
"9","cell9",87,1,13.0083333333332,8217038,1.27988778418944,3971967
"10","cell10",521,2,99.0000000000249,8485924,0.496897610332372,6207353
"11","cell11",191,1,117.000000000039,8751247,0.849673402949295,10031525
"12","cell12",850,3,80.0000000000097,8238158,2.03225048034667,4286029
"13","cell13",145,1,71.0000000000026,8332390,2.0263097356411,5518394
"14","cell14",806,3,36.0083333333319,8200608,2.08008653329612,3842647
"15","cell15",189,1,115.000000000038,8732922,1.84021315614128,9883731
"16","cell16",800,3,30.0083333333323,8216477,1.32216170651118,3953493
"17","cell17",189,1,115.000000000038,8732922,1.4433692490607,9902206
"18","cell18",130,1,56.0083333333308,8200998,0.658228003297428,3898070
"19","cell19",774,3,4.00833333333332,8032711,0.361380080241725,2383180
"20","cell20",456,2,34.008333333332,8151643,0.509804041769577,3306893
"21","cell21",261,1,187.008333333328,9882002,1.06262952166317,26783581
"22","cell22",873,3,103.000000000028,8583511,1.06047844975697,7592923
"23","cell23",874,3,104.000000000029,8609249,0.329114001648714,7703768
"24","cell24",892,3,122.000000000043,8821156,3.75065435255219,12706668
"25","cell25",525,2,103.000000000028,8504881,0.664681219016031,6780055
"26","cell26",525,2,103.000000000028,8504881,0.739968735733057,6872426
"27","cell27",822,3,52.008333333331,8090414,0.329114001648714,2586397
"28","cell28",773,3,3.00833333333333,8004646,1.61245119741606,2309283
"29","cell29",138,1,64.0083333333303,8266566,2.39676086350094,5006526
"30","cell30",100,1,26.0083333333325,8126409,0.916356632041518,2734191
"31","cell31",241,1,167.000000000012,9595496,1.98860243205617,21998338
"32","cell32",422,2,0,7921326,1.1508234698174,1939798
"33","cell33",195,1,121.000000000042,8791223,0.499048682238573,12187139
"34","cell34",905,3,135.000000000042,9052583,0.41165997000002,15315165
"35","cell35",479,2,57.0083333333307,8211322,0.456027244114558,3935018
"36","cell36",127,1,53.008333333331,8172970,0.385041871209934,3510110
"37","cell37",784,3,14.0083333333332,8233970,0.428063309333948,4212132
"38","cell38",137,1,63.0083333333304,8252886,1.96989722199466,4655515
"39","cell39",192,1,118.00000000004,8765824,0.464631531739361,10493382
"40","cell40",448,2,26.0083333333325,8217075,0.471084747457963,3990441
"41","cell41",195,1,121.000000000042,8791223,1.08414024072518,12303860
"42","cell42",799,3,29.0083333333323,8222791,0.31835864211771,4064338
"43","cell43",193,1,119.000000000041,8772758,2.18750142825455,10899816
"44","cell44",88,1,14.0083333333332,8210630,0.255977556837889,3916544
"45","cell45",593,2,171.000000000009,10199340,1.60115559973294,38789311
"46","cell46",856,3,86.0000000000145,8348532,0.417307949802945,5627072
"47","cell47",227,1,153.000000000025,9470379,0.511955113675778,19361708
"48","cell48",195,1,121.000000000042,8791223,1.4541246085917,12322334
"49","cell49",528,2,106.00000000003,8551595,0.481840106988967,7334231
"50","cell50",174,1,100.000000000026,8498618,1.17018311697321,6706158
"51","cell51",537,2,115.000000000038,8667195,2.93438298262161,8886121
"52","cell52",526,2,104.000000000029,8518938,0.940018423009726,7038695
"53","cell53",805,3,35.008333333332,8198611,0.391495086928536,3750276
"54","cell54",198,1,124.000000000045,8835462,1.68644037446138,12950459
"55","cell55",900,3,130.000000000046,8970808,0.739968735733057,13848375
"56","cell56",454,2,32.0083333333322,8157254,1.1422191821926,3343842
"57","cell57",819,3,49.0083333333312,8087131,0.877637337729904,2586397
"58","cell58",193,1,119.000000000041,8772758,0.539919048456387,10936764
"59","cell59",231,1,157.000000000022,9505444,0.232315765869681,19849012
"60","cell60",488,2,66.0083333333319,8233335,0.503350826050975,4212132
"61","cell61",193,1,119.000000000041,8772758,2.07301812460435,10973713
"62","cell62",173,1,99.0000000000249,8490329,0.959378070165533,6558364
"63","cell63",520,2,98.0000000000241,8484130,0.946471638728328,6188879
"64","cell64",224,1,150.000000000028,9421942,0.264581844462692,18252573
"65","cell65",560,2,138.000000000039,9258409,0.922109162999906,17030501
"66","cell66",464,2,42.0083333333316,8133468,0.380739727397532,2771140
"67","cell67",512,2,90.0000000000177,8420326,0.301150066868104,5784251
"68","cell68",475,2,53.008333333331,8183981,1.4519735366855,3584007
"69","cell69",79,1,5.00000000000004,8119415,0.49044439461377,2715717
"70","cell70",544,2,122.000000000043,8791942,0.804500892919079,12470128
"71","cell71",795,3,25.0083333333326,8270098,0.413005805990543,5098897
"72","cell72",593,2,171.000000000009,10199340,0.277488275899896,41418926
"73","cell73",879,3,109.000000000033,8681942,0.72060908857725,8960018
"74","cell74",518,2,96.0000000000225,8472098,1.04326987450736,5948713
"75","cell75",190,1,116.000000000038,8743294,1.53103497642729,9957628
"76","cell76",79,1,5.00000000000004,8119415,0.258185158210342,2734191
"77","cell77",900,3,130.000000000046,8970808,2.56140139638627,13948069
"78","cell78",595,2,173.000000000007,10193886,0.625961924704417,36460759
"79","cell79",557,2,135.000000000042,9165089,0.800198749106678,15869393
"80","cell80",821,3,51.0083333333311,8090844,0.619508708985815,2586397
"81","cell81",192,1,118.00000000004,8765824,0.230543896124327,10604228
"82","cell82",426,2,4.00833333333332,8007861,2.70604845800054,2346232
"83","cell83",514,2,92.0000000000193,8443073,1.36593066043747,5911765
"84","cell84",784,3,14.0083333333332,8233970,1.02606129925776,4230607
"85","cell85",917,3,147.000000000031,9335108,2.40489839113243,17803907
"86","cell86",865,3,95.0000000000217,8444976,0.770083742419867,5930239
"87","cell87",156,1,82.0000000000113,8438692,1.11154667776251,5893290
"88","cell88",523,2,101.000000000026,8488416,0.91693872739971,6502941
"89","cell89",923,3,153.000000000025,9368097,0.610904421361012,17864613
"90","cell90",896,3,126.000000000046,8913820,0.722760160483451,13149140
"91","cell91",809,3,39.0083333333318,8182612,0.423761165521547,3547059
"92","cell92",879,3,109.000000000033,8681942,0.324811857836313,8978492
"93","cell93",464,2,42.0083333333316,8133468,4.51647747823704,2789614
"94","cell94",882,3,112.000000000035,8706984,0.539919048456387,9588143
"95","cell95",813,3,43.0083333333315,8118971,2.31114224565223,2623346
"96","cell96",425,2,3.00833333333333,7980918,1.26898411811149,2217397
"97","cell97",527,2,105.00000000003,8534579,0.301150066868104,7186489
"98","cell98",105,1,31.0083333333322,8140902,0.916356632041518,2918934
"99","cell99",148,1,74.000000000005,8328932,0.789443389575674,5505331
"100","cell100",900,3,130.000000000046,8970808,3.91474560044715,14483823
"101","cell101",443,2,21.0083333333328,8266873,0.507652969863376,5006526
"102","cell102",186,1,112.000000000035,8705677,1.03484475778213,9311029
"103","cell103",775,3,5.00000000000004,8062994,0.363531152147926,2420129
"104","cell104",525,2,103.000000000028,8504881,0.435340120032454,6909375
"105","cell105",452,2,30.0083333333323,8171958,0.492595466519971,3417739
"106","cell106",789,3,19.0083333333329,8256774,0.765781598607466,4791287
"107","cell107",237,1,163.000000000016,9584654,0.98088878922754,21055628
"108","cell108",236,1,162.000000000017,9580782,0.417307949802945,20654227
"109","cell109",562,2,140.000000000037,9329155,0.763630526701265,17453778
"110","cell110",458,2,36.0083333333319,8142906,1.23471527415923,3122151
"111","cell111",933,3,163.000000000016,9597688,1.735915028304,23240624
"112","cell112",519,2,97.0000000000233,8478242,1.26913242465844,6041084
"113","cell113",525,2,103.000000000028,8504881,1.7380661002102,6927849
"114","cell114",263,1,189.008333333326,9940498,0.69049408189044,32212117
"115","cell115",788,3,18.008333333333,8254319,1.13361489456779,4729412
"116","cell116",440,2,18.008333333333,8250719,0.780839101950871,4637040
"117","cell117",462,2,40.0083333333317,8140601,0.677587650453235,2826562
"118","cell118",191,1,117.000000000039,8751247,1.7165553811482,10050000
"119","cell119",539,2,117.000000000039,8710706,0.492595466519971,9735937
"120","cell120",597,2,175.000000000005,10202295,0.770083742419867,63217484
"121","cell121",880,3,110.000000000034,8683447,0.83676697151209,9107812
"122","cell122",182,1,108.000000000032,8656902,4.24534986926574,8239522
"123","cell123",110,1,36.0083333333319,8140979,1.78323861024042,2992831
"124","cell124",181,1,107.000000000031,8628446,0.389344015022335,8066155
"125","cell125",244,1,170.00000000001,9636817,1.4326138895297,24053492
"126","cell126",883,3,113.000000000036,8721981,0.763630526701265,9735937
"127","cell127",518,2,96.0000000000225,8472098,1.15559128160249,5985442
"128","cell128",176,1,102.000000000027,8519472,2.71332019287794,7072394
"129","cell129",176,1,102.000000000027,8519472,1.69943748785649,7149540
"130","cell130",88,1,14.0083333333332,8210630,0.46032938792696,3935018
"131","cell131",808,3,38.0083333333318,8197253,1.1422191821926,3731801
"132","cell132",880,3,110.000000000034,8683447,0.656076931391228,9126287
"133","cell133",799,3,29.0083333333323,8222791,1.98296572544134,4138235
"134","cell134",897,3,127.000000000047,8932732,0.774385886232269,13751363
"135","cell135",466,2,44.0083333333315,8137926,0.372135439772729,2826562
"136","cell136",445,2,23.0083333333327,8262464,0.283941491618499,4932629
"137","cell137",934,3,164.000000000015,9619007,0.329114001648714,23303077
"138","cell138",473,2,51.0083333333311,8168523,0.832464827699689,3417739
"139","cell139",142,1,68.0000000000002,8306444,0.397948302647138,5376011
"140","cell140",793,3,23.0083333333327,8276391,0.675436578547034,5265165
"141","cell141",521,2,99.0000000000249,8485924,0.447422956489755,6355147
"142","cell142",193,1,119.000000000041,8772758,0.443120812677354,10992187
"143","cell143",876,3,106.00000000003,8665587,1.4347649614359,8682904
