"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",553,2,131.000000000045,4751568,0.413005805990543,6727204
"2","cell2",806,3,36.0083333333319,4123529,0.709853729046246,2189602
"3","cell3",132,1,58.0083333333307,4151790,1.00885272400815,2860459
"4","cell4",501,2,79.0000000000089,4168573,0.712004800952447,3056126
"5","cell5",476,2,54.0083333333309,4079359,0.879788409636105,1630555
"6","cell6",164,1,90.0000000000177,4199233,0.31835864211771,3233157
"7","cell7",439,2,17.008333333333,4123767,0.777294682064178,2329364
"8","cell8",218,1,144.000000000033,4834596,0.813105180543882,7062632
"9","cell9",928,3,158.000000000021,4925130,1.09274452834998,8026898
"10","cell10",802,3,32.0083333333322,4122005,1.07983809691277,2143015
"11","cell11",500,2,78.0000000000081,4157857,1.53586534102733,2981586
"12","cell12",488,2,66.0083333333319,4176463,1.59394428249475,3084078
"13","cell13",73,1,0,4054158,0.447422956489755,1378984
"14","cell14",424,2,2.00833333333333,4056907,0.688343009984239,1425571
"15","cell15",883,3,113.000000000036,4398407,1.52510998149633,5394807
"16","cell16",862,3,92.0000000000193,4333402,1.146521326005,4621458
"17","cell17",864,3,94.0000000000209,4327119,0.311905426399108,4294705
"18","cell18",938,3,168.000000000012,5053444,1.87005608008789,11628648
"19","cell19",863,3,93.0000000000201,4330901,0.458178316020759,4360570
"20","cell20",903,3,133.000000000043,4566515,0.712004800952447,6475632
"21","cell21",869,3,99.0000000000249,4299978,0.451725100302157,3885379
"22","cell22",183,1,109.000000000033,4348476,0.240920053494484,4751903
"23","cell23",161,1,87.0000000000153,4176440,2.18597352206606,3074761
"24","cell24",159,1,85.0000000000137,4154808,0.419459021709146,2892680
"25","cell25",455,2,33.0083333333321,4107842,0.449574028395956,1938031
"26","cell26",513,2,91.0000000000185,4281464,2.73821337339262,3633808
"27","cell27",521,2,99.0000000000249,4339565,0.539919048456387,4677363
"28","cell28",452,2,30.0083333333323,4122591,6.27273848290088,2152332
"29","cell29",867,3,97.0000000000233,4314709,0.660379075203629,4202173
"30","cell30",222,1,148.00000000003,4928487,0.430214381240149,9022743
"31","cell31",169,1,95.0000000000217,4230445,0.750989435321614,3354284
"32","cell32",865,3,95.0000000000217,4324372,0.643170499954023,4246778
"33","cell33",453,2,31.0083333333322,4117758,0.755026239076462,2087110
