"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",782,2,276.008333333247,3925163,0.4553013998191,5802173
"2","cell2",98,1,24.0083333333326,2826516,1.27346346805182,2394671
"3","cell3",81,1,7.00000000000014,2654196,0.976235955682161,1516301
"4","cell4",1121,3,183.008333333331,3436339,0.972747037586945,4163778
"5","cell5",681,2,175.000000000005,3362656,1.12996300685094,3645136
"6","cell6",670,2,164.000000000015,3300808,0.581064493801714,3605481
"7","cell7",1121,3,183.008333333331,3436339,0.795443235479067,4336059
"8","cell8",665,2,159.00000000002,3278497,1.58350906176567,3549159
"9","cell9",1005,3,67.0083333333327,2964955,1.15858869713632,2741153
"10","cell10",73,1,0,2600125,0.808759713676495,1371246
"11","cell11",1139,3,201.008333333315,3744587,0.82323163752343,5041674
"12","cell12",265,1,191.008333333324,3577090,0.836405998541747,4762397
"13","cell13",1069,3,131.000000000045,3217832,0.846622579641679,3133466
"14","cell14",87,1,13.0083333333332,2724530,0.87271442484412,1539078
"15","cell15",513,2,7.00000000000014,2729102,1.1880285505973,1783477
"16","cell16",1094,3,156.000000000022,3276942,1.32168293567845,3486546
"17","cell17",1023,3,85.0000000000137,3071896,1.51765190062294,2827418
"18","cell18",681,2,175.000000000005,3362656,1.74511626224675,3664877
"19","cell19",522,2,16.0083333333331,2795520,0.490003777120187,2306607
"20","cell20",520,2,14.0083333333332,2785117,1.15841762486734,1857797
"21","cell21",195,1,121.000000000042,3202862,0.48275203654692,3055351
"22","cell22",1024,3,86.0000000000145,3075058,1.60514261744549,2864742
"23","cell23",545,2,39.0083333333318,2841901,0.806178456691914,2441390
"24","cell24",239,1,165.000000000014,3324877,0.762403082212594,3638533
"25","cell25",1126,3,188.008333333327,3464549,0.734365919595068,4633040
"26","cell26",221,1,147.000000000031,3212032,0.767384504036294,3066309
"27","cell27",673,2,167.000000000012,3318950,1.38049240007481,3637814
"28","cell28",978,3,40.0083333333317,2899648,0.347259098473613,2659200
"29","cell29",648,2,142.000000000035,3187612,0.591476024860218,3049137
"30","cell30",564,2,58.0083333333307,2877788,1.15818854782779,2627110
"31","cell31",101,1,27.0083333333324,2863024,0.875523550130907,2535043
"32","cell32",101,1,27.0083333333324,2863024,1.41977727464108,2540275
"33","cell33",939,3,1.00833333333333,2520346,0.900178930807997,1090724
"34","cell34",103,1,29.0083333333323,2881866,1.63039243638403,2636191
"35","cell35",543,2,37.0083333333319,2848707,1.71036471723766,2498448
"36","cell36",101,1,27.0083333333324,2863024,1.47504368887613,2585730
"37","cell37",305,1,231.008333333288,3830001,0.970768608534064,5372172
"38","cell38",699,2,193.008333333322,3440951,0.997616895404562,4417607
"39","cell39",88,1,14.0083333333332,2731370,1.16051981692272,1825095
"40","cell40",968,3,30.0083333333323,2835284,0.807094008275422,2410317
"41","cell41",1090,3,152.000000000026,3268750,1.11002873669001,3450656
"42","cell42",712,2,206.00833333331,3603560,0.913109079594222,4766870
"43","cell43",518,2,12.0083333333333,2769130,1.03330164132472,1854782
"44","cell44",532,2,26.0083333333325,2826023,1.51622759717171,2389473
"45","cell45",613,2,107.000000000031,3057963,0.436570202666717,2749977
"46","cell46",818,2,312.008333333214,3891233,0.485344229421285,5481325
"47","cell47",294,1,220.008333333298,3782232,0.777277431181126,5120983
"48","cell48",83,1,9.00000000000013,2682746,1.40645526886413,1524443
"49","cell49",720,2,214.008333333303,3697547,0.760748282691042,4973725
"50","cell50",1124,3,186.008333333328,3443298,1.16680493656924,4459451
"51","cell51",685,2,179.000000000002,3392450,0.912061977258549,4151341
"52","cell52",215,1,141.000000000036,3184029,1.14789468844373,2868031
"53","cell53",542,2,36.0083333333319,2850737,1.32564225879564,2532167
"54","cell54",681,2,175.000000000005,3362656,0.567814335378241,3731540
"55","cell55",96,1,22.0083333333327,2793111,0.599567170622299,1883211
"56","cell56",684,2,178.000000000002,3383354,1.8472663212724,3999887
"57","cell57",676,2,170.00000000001,3339674,1.09860222482507,3639070
"58","cell58",225,1,151.000000000027,3230546,0.59051598012112,3245550
"59","cell59",505,2,0,2603337,0.839297189076623,1430079
