"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",3261,3,615.008333332938,3166598,1.27343456847084,2101132
"2","cell2",1630,2,186.008333333328,3173289,0.948622710634529,2146871
"3","cell3",642,1,400.008333333134,3305543,0.350624720710722,2675442
"4","cell4",1742,2,298.008333333227,3395938,0.935716279197325,3370113
"5","cell5",314,1,72.0000000000034,3204758,0.434516525052551,2458325
"6","cell6",383,1,141.000000000036,2983686,0.31835864211771,1113600
"7","cell7",2830,3,184.00833333333,3314348,0.617357637079614,2766491
"8","cell8",2119,2,675.008333332884,3496855,0.451725100302157,6233359
"9","cell9",1685,2,241.008333333278,3408677,0.363531152147926,3592936
"10","cell10",779,1,537.008333333009,3183060,0.739968735733057,2227200
"11","cell11",3202,3,556.008333332992,2965698,0.694796225702841,1022551
"12","cell12",3168,3,522.008333333023,3158145,1.1529745417236,1982068
"13","cell13",1818,2,374.008333333158,3658354,0.694796225702841,10775937
"14","cell14",2813,3,167.000000000012,3088854,0.54852333608119,1589980
"15","cell15",1791,2,347.008333333182,3628681,0.559278695612194,9482674
"16","cell16",1565,2,121.000000000042,3069129,1.1486723979112,1519819
"17","cell17",355,1,113.000000000036,3054673,0.322660785930112,1463789
"18","cell18",1702,2,258.008333333263,3410772,3.37092208683632,3676196
"19","cell19",3325,3,679.00833333288,3438213,0.499764812433713,4146235
"20","cell20",339,1,97.0000000000233,3075243,0.862579834386499,1523927
"21","cell21",932,1,690.00833333287,3465086,0.608753349454811,4972680
"22","cell22",1526,2,82.0000000000113,3174035,0.63456621232922,2157163
"23","cell23",3605,3,959.008333332626,3201016,0.511955113675778,2374280
"24","cell24",2816,3,170.00000000001,3125224,0.342020433085919,1715925
"25","cell25",2831,3,185.008333333329,3317254,0.755026239076462,2780499
"26","cell26",1467,2,23.0083333333327,3166855,0.722760160483451,2136151
"27","cell27",2797,3,151.000000000027,3003349,0.625961924704417,1218657
"28","cell28",863,1,621.008333332933,2967274,1.09892509733858,1036559
"29","cell29",2232,2,788.008333332781,3674077,1.00024843638335,13393604
"30","cell30",2918,3,272.00833333325,3366503,0.817407324356284,3165706
"31","cell31",484,1,242.008333333278,3349122,0.443120812677354,3088665
"32","cell32",2225,2,781.008333332787,3687980,1.31339870590919,14606539
"33","cell33",2117,2,673.008333332886,3517517,0.514106185581978,6478492
"34","cell34",2718,3,72.0000000000034,3144892,0.496897610332372,1820981
"35","cell35",1696,2,252.008333333268,3403669,0.806772221768971,3436083
"36","cell36",861,1,619.008333332935,2970045,0.535616904643986,1050566
"37","cell37",1683,2,239.00833333328,3413655,0.589393702299004,3754023
"38","cell38",3267,3,621.008333332933,3246744,0.659369428530125,2640423
"39","cell39",843,1,601.008333332951,2948825,0.436667596958752,875472
"40","cell40",1560,2,116.000000000038,3086287,0.363531152147926,1575849
"41","cell41",1180,1,938.008333332645,3153120,1.56167820390174,1891019
"42","cell42",2113,2,669.008333332889,3535347,0.821709468168685,6637674
