"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",877,3,107.000000000031,8680590,0.668983362828432,6817841
"2","cell2",789,3,19.0083333333329,8256774,0.488293322707569,4835479
"3","cell3",789,3,19.0083333333329,8256774,1.06908273738177,4854006
"4","cell4",464,2,42.0083333333316,8133468,0.365682224054127,2649324
"5","cell5",871,3,101.000000000026,8528489,3.44302948641441,6262038
"6","cell6",468,2,46.0083333333314,8154500,1.741245595008,3334813
"7","cell7",830,3,60.0083333333306,8245806,1.20675133937862,4613159
"8","cell8",860,3,90.0000000000177,8387034,0.849673402949295,5224541
"9","cell9",445,2,23.0083333333327,8262464,0.98088878922754,4909586
"10","cell10",876,3,106.00000000003,8665587,2.13386333095114,6728953
"11","cell11",900,3,130.000000000046,8970808,3.43645557992043,9763593
"12","cell12",555,2,133.000000000043,9114088,0.668983362828432,11505106
"13","cell13",860,3,90.0000000000177,8387034,1.21535562700342,5296169
"14","cell14",88,1,14.0083333333332,8210630,0.931414135384923,3909142
"15","cell15",193,1,119.000000000041,8772758,0.255977556837889,8800202
"16","cell16",486,2,64.0083333333303,8232950,0.535616904643986,4261150
"17","cell17",170,1,96.0000000000225,8493369,0.929263063478722,5780343
"18","cell18",228,1,154.000000000024,9480806,1.28189272392583,18378527
"19","cell19",107,1,33.0083333333321,8148911,0.348473648804521,3131019
"20","cell20",263,1,189.008333333326,9940498,0.639172785197536,29597487
"21","cell21",162,1,88.0000000000161,8498990,3.37503182082897,5817397
"22","cell22",556,2,134.000000000042,9136707,0.791594461481875,11949748
"23","cell23",244,1,170.00000000001,9636817,1.1658809731608,24566459
"24","cell24",438,2,16.0083333333331,8231990,0.587242630392804,4205570
"25","cell25",168,1,94.0000000000209,8492318,0.378588655491331,5761816
"26","cell26",481,2,59.0083333333306,8222510,1.28634099990805,3964723
"27","cell27",73,1,0,7987054,3.34276574223596,2204682
"28","cell28",924,3,154.000000000024,9383402,0.253826484931688,18107317
"29","cell29",552,2,130.000000000046,9017350,0.965831285884135,11078991
"30","cell30",568,2,146.000000000032,9507527,1.12285953503679,19156650
"31","cell31",106,1,32.0083333333322,8149200,0.694796225702841,3149546
"32","cell32",129,1,55.0083333333309,8187003,1.38744137949948,3520081
"33","cell33",900,3,130.000000000046,8970808,0.46032938792696,10041494
"34","cell34",784,3,14.0083333333332,8233970,0.221560406338677,4353784
"35","cell35",111,1,37.0083333333319,8142080,1.05617630594457,2890172
"36","cell36",840,3,70.0000000000018,8248289,1.02175915544535,4668739
"37","cell37",900,3,130.000000000046,8970808,1.33581565375066,10393502
"38","cell38",937,3,167.000000000012,9670392,4.33581238290722,28790556
"39","cell39",194,1,120.000000000042,8783120,0.74857302335786,9096630
"40","cell40",875,3,105.00000000003,8639278,0.671134434734633,6447306
"41","cell41",185,1,111.000000000034,8702408,0.580789414674202,7744178
"42","cell42",77,1,3.00833333333333,8075595,0.320003778738289,2204682
"43","cell43",881,3,111.000000000034,8692996,1.260116410473,7355116
"44","cell44",526,2,104.000000000029,8518938,0.393646158834737,5835923
"45","cell45",879,3,109.000000000033,8681942,0.570034055143198,7169849
"46","cell46",182,1,108.000000000032,8656902,1.98941165447884,6502886
"47","cell47",186,1,112.000000000035,8705677,0.677587650453235,7781231
"48","cell48",187,1,113.000000000036,8715168,0.774385886232269,7836811
"49","cell49",91,1,17.008333333333,8181857,0.475274669784828,3445974
"50","cell50",522,2,100.000000000026,8482845,0.871184122011302,5505064
"51","cell51",795,3,25.0083333333326,8270098,0.739968735733057,4909586
"52","cell52",900,3,130.000000000046,8970808,0.363531152147926,10467609
"53","cell53",421,2,0,7921326,0.60660227754861,1908254
"54","cell54",263,1,189.008333333326,9940498,1.54231855674593,29654107
"55","cell55",805,3,35.008333333332,8198611,0.529163688925384,3705348
"56","cell56",900,3,130.000000000046,8970808,0.714155872858648,10853124
"57","cell57",793,3,23.0083333333327,8276391,0.574336198955599,5002220
"58","cell58",784,3,14.0083333333332,8233970,2.85232134762219,4390838
"59","cell59",847,3,77.0000000000073,8226839,1.13361489456779,4038830
"60","cell60",182,1,108.000000000032,8656902,0.479689035082766,6669627
"61","cell61",883,3,113.000000000036,8721981,0.542070120362588,8003552
"62","cell62",504,2,82.0000000000113,8314617,0.294696851149502,5057800
"63","cell63",182,1,108.000000000032,8656902,0.283941491618499,6669627
"64","cell64",454,2,32.0083333333322,8157254,0.275337203993696,3390394
"65","cell65",181,1,107.000000000031,8628446,0.677587650453235,6428779
"66","cell66",816,3,46.0083333333314,8105483,0.255977556837889,2352896
"67","cell67",192,1,118.00000000004,8765824,1.54662803289459,8429667
"68","cell68",192,1,118.00000000004,8765824,3.94665126821662,8448194
"69","cell69",837,3,67.0083333333327,8258878,1.89724542126906,4891060
"70","cell70",805,3,35.008333333332,8198611,0.380739727397532,3760928
"71","cell71",100,1,26.0083333333325,8126409,0.400099374553339,2501110
"72","cell72",828,3,58.0083333333307,8192761,2.22420835101157,3612715
"73","cell73",849,3,79.0000000000089,8231946,0.774385886232269,4131463
"74","cell74",785,3,15.0083333333331,8245396,0.675436578547034,4613159
"75","cell75",425,2,3.00833333333333,7980918,0.335567217367316,2186155
"76","cell76",193,1,119.000000000041,8772758,1.61760607346296,8979697
"77","cell77",237,1,163.000000000016,9584654,0.501199754144774,23547488
"78","cell78",560,2,138.000000000039,9258409,0.656076931391228,13932109
"79","cell79",471,2,49.0083333333312,8164854,0.664681219016031,3427447
"80","cell80",109,1,35.008333333332,8143718,0.666832290922231,3112493
"81","cell81",166,1,92.0000000000193,8512084,0.688343009984239,5835923
"82","cell82",133,1,59.0083333333306,8227795,0.387192943116134,4093443
"83","cell83",526,2,104.000000000029,8518938,0.535616904643986,5928557
"84","cell84",178,1,104.000000000029,8548306,0.561429767518395,6373199
"85","cell85",593,2,171.000000000009,10199340,0.451725100302157,52033681
"86","cell86",458,2,36.0083333333319,8142906,0.649623715672625,3001332
"87","cell87",255,1,181.008333333333,9763394,0.447422956489755,29068457
"88","cell88",188,1,114.000000000037,8722297,0.468933675551763,8022079
"89","cell89",212,1,138.000000000039,9138298,0.453876172208357,13283673
"90","cell90",881,3,111.000000000034,8692996,1.77033217880321,7447750
"91","cell91",520,2,98.0000000000241,8484130,6.04143972097055,5539496
"92","cell92",199,1,125.000000000046,8853666,0.290394707337101,9670959
"93","cell93",575,2,153.000000000025,9670206,0.503350826050975,25875893
"94","cell94",596,2,174.000000000006,10192567,0.580789414674202,37343463
"95","cell95",900,3,130.000000000046,8970808,2.10374832426433,11040679
