"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",947,3,9.00000000000013,9047252,0.664606268956428,7210756
"2","cell2",90,1,16.0083333333331,9114311,0.971249394933269,7618330
"3","cell3",948,3,10.0000000000001,9080179,0.825752943159427,7549042
"4","cell4",1129,3,191.008333333324,11827377,1.73841035188535,14228637
"5","cell5",971,3,33.0083333333321,9465949,1.39274510563791,9104589
"6","cell6",937,3,0,8703582,0.440537701712288,4747701
"7","cell7",624,2,118.00000000004,10421041,0.513914941825858,11830740
"8","cell8",81,1,7.00000000000014,8807370,0.760674645267021,6145032
"9","cell9",1022,3,84.0000000000129,10150967,1.76731602373524,10690174
"10","cell10",946,3,8.00000000000019,9007488,0.575522058025749,6787337
"11","cell11",730,2,224.008333333294,12864705,0.950486154427583,17696687
"12","cell12",74,1,0,8525374,0.675206196390257,3959386
"13","cell13",84,1,10.0000000000001,8910337,0.861937200439789,6269134
"14","cell14",956,3,18.008333333333,9303908,1.01645087781821,8433059
"15","cell15",86,1,12.0083333333333,8976530,1.14032488938693,6622794
"16","cell16",716,2,210.008333333307,12285498,1.73283407754115,17019899
"17","cell17",110,1,36.0083333333319,9449057,1.99385396855246,8815874
"18","cell18",205,1,131.000000000045,10613965,1.26489079567376,12051370
"19","cell19",105,1,31.0083333333322,9366079,0.966552815611678,8802593
"20","cell20",101,1,27.0083333333324,9275852,0.745975907397733,7811088
"21","cell21",599,2,93.0000000000201,10328578,0.549962875703199,10991731
"22","cell22",80,1,6.00000000000009,8770332,0.527103099683689,5877559
"23","cell23",937,3,0,8703582,0.64849440677539,4892048
"24","cell24",682,2,176.000000000004,11399512,0.899365799949587,13153624
"25","cell25",520,2,14.0083333333332,9306491,0.853987688613018,8571891
"26","cell26",110,1,36.0083333333319,9449057,0.739191283218861,9079345
"27","cell27",1167,3,229.008333333289,12997715,0.548410847567248,18048837
"28","cell28",538,2,32.0083333333322,9637231,1.05752330197938,9918951
"29","cell29",506,2,0,8604272,1.17391972002823,4166641
"30","cell30",972,3,34.008333333332,9467756,0.764850428127712,9706905
"31","cell31",93,1,19.0083333333329,9162085,1.40258713667885,7661037
"32","cell32",707,2,201.008333333315,11912967,0.8184000564278,14324018
"33","cell33",1142,3,204.008333333312,12556119,1.75994901697378,17300041
"34","cell34",970,3,32.0083333333322,9462537,1.26284747512013,9104007
"35","cell35",84,1,10.0000000000001,8910337,2.19249026567529,6622313
"36","cell36",644,2,138.000000000039,10721145,1.21518741695119,12410185
"37","cell37",939,3,1.00833333333333,8738817,0.599396154653862,5600684
