"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",873,3,103.000000000028,2602838,2.39676086350094,2043816
"2","cell2",969,3,199.008333333317,3117632,0.916356632041518,7201200
"3","cell3",542,2,120.000000000042,2728621,1.98860243205617,3008634
"4","cell4",165,1,91.0000000000185,2552509,1.1508234698174,1781203
"5","cell5",165,1,91.0000000000185,2552509,0.499048682238573,1787470
"6","cell6",469,2,47.0083333333313,2527912,0.41165997000002,1575679
"7","cell7",444,2,22.0083333333327,2406651,0.456027244114558,873474
"8","cell8",496,2,74.000000000005,2463841,0.385041871209934,1187469
"9","cell9",790,3,20.0083333333328,2496065,0.428063309333948,1324484
"10","cell10",911,3,141.000000000036,2766451,1.96989722199466,3082851
"11","cell11",799,3,29.0083333333323,2465014,0.464631531739361,1187469
"12","cell12",206,1,132.000000000044,2664714,0.471084747457963,2380646
"13","cell13",556,2,134.000000000042,2735147,1.08414024072518,3025761
"14","cell14",470,2,48.0083333333313,2526714,0.31835864211771,1547135
"15","cell15",250,1,176.000000000004,3007436,2.18750142825455,6361046
"16","cell16",507,2,85.0000000000137,2554385,0.255977556837889,1792621
"17","cell17",89,1,15.0083333333331,2481028,1.60115559973294,1295939
"18","cell18",506,2,84.0000000000129,2544795,0.417307949802945,1741240
"19","cell19",505,2,83.0000000000121,2532508,0.511955113675778,1627060
"20","cell20",100,1,26.0083333333325,2454587,1.4541246085917,1096125
"21","cell21",226,1,152.000000000026,2822857,0.481840106988967,3539570
"22","cell22",106,1,32.0083333333322,2416963,1.17018311697321,987654
"23","cell23",222,1,148.00000000003,2782859,2.93438298262161,3367907
"24","cell24",783,3,13.0083333333332,2498435,0.940018423009726,1335902
"25","cell25",234,1,160.000000000019,2904797,0.391495086928536,4510338
"26","cell26",548,2,126.000000000046,2719422,1.68644037446138,2774566
"27","cell27",170,1,96.0000000000225,2589127,0.739968735733057,2009562
"28","cell28",110,1,36.0083333333319,2405652,1.1422191821926,856348
"29","cell29",424,2,2.00833333333333,2378603,0.877637337729904,656533
"30","cell30",245,1,171.000000000009,2952673,0.539919048456387,5501827
"31","cell31",934,3,164.000000000015,2930698,0.232315765869681,5148534
"32","cell32",852,3,82.0000000000113,2576525,0.503350826050975,1832584
"33","cell33",898,3,128.000000000048,2725163,2.07301812460435,2991507
"34","cell34",577,2,155.000000000023,2864708,0.959378070165533,4063394
"35","cell35",473,2,51.0083333333311,2534573,0.946471638728328,1655605
"36","cell36",166,1,92.0000000000193,2555783,0.264581844462692,1798330
"37","cell37",595,2,173.000000000007,3077511,0.922109162999906,6506686
"38","cell38",235,1,161.000000000018,2913478,0.380739727397532,4551827
"39","cell39",229,1,155.000000000023,2855409,0.301150066868104,3853564
"40","cell40",125,1,51.0083333333311,2389660,1.4519735366855,702205
"41","cell41",863,3,93.0000000000201,2582891,0.49044439461377,1912509
"42","cell42",778,3,8.00000000000019,2477041,0.804500892919079,1255976
"43","cell43",118,1,44.0083333333315,2387187,0.413005805990543,679369
"44","cell44",135,1,61.0083333333305,2411223,0.277488275899896,902019
"45","cell45",533,2,111.000000000034,2650299,0.72060908857725,2255048
"46","cell46",198,1,124.000000000045,2642099,1.04326987450736,2175123
"47","cell47",517,2,95.0000000000217,2661631,1.53103497642729,2346392
"48","cell48",114,1,40.0083333333317,2399957,0.258185158210342,810676
"49","cell49",238,1,164.000000000015,2923527,2.56140139638627,4732751
