"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",609,2,43.0083333333315,9214276,0.286628370691824,5169228
"2","cell2",147,1,85.0000000000137,9670068,1.66116433078564,5290293
"3","cell3",575,2,9.00000000000013,8275858,0.438498626804657,3412199
"4","cell4",787,2,221.008333333297,13428570,0.532615405240778,12528374
"5","cell5",1302,3,232.008333333287,13650234,1.51656354343659,18949322
"6","cell6",1170,3,100.000000000026,10670298,0.500530139864827,5958617
"7","cell7",169,1,107.000000000031,10817946,1.2106840135192,6111402
"8","cell8",671,2,105.00000000003,10756665,2.81054721459353,6085938
"9","cell9",694,2,128.000000000048,11768222,0.956140908203324,6620686
"10","cell10",1273,3,203.008333333313,13345419,0.414969432195626,11382486
"11","cell11",281,1,219.008333333298,13473973,1.72618727722614,13979832
"12","cell12",266,1,204.008333333312,13523560,0.748656192105511,18028636
"13","cell13",818,2,252.008333333268,13702259,1.17432071275979,20549589
"14","cell14",728,2,162.000000000017,12446763,0.881275288992773,8683284
"15","cell15",90,1,28.0083333333324,9060130,0.556144599849808,3870555
"16","cell16",802,2,236.008333333283,13809906,0.265238193774524,31499185
"17","cell17",114,1,52.008333333331,9195377,0.524059334473858,4940050
"18","cell18",782,2,216.008333333301,13392523,2.0940983202037,11560735
"19","cell19",1214,3,144.000000000033,12131211,0.971114032045434,7520935
"20","cell20",578,2,12.0083333333333,8430500,0.960418943586784,3463128
"21","cell21",595,2,29.0083333333323,9033153,0.295184441458744,3590449
"22","cell22",803,2,237.008333333282,13819067,0.930472695902564,33458473
"23","cell23",265,1,203.008333333313,13514842,0.404274343736976,16857284
"24","cell24",1262,3,192.008333333323,13167800,0.325130689142965,10975059
"25","cell25",328,1,266.008333333256,13765120,1.51442452574486,28590978
"26","cell26",112,1,50.0083333333311,9186569,0.511225228323478,4609016
"27","cell27",682,2,116.000000000038,11416778,0.810687705165682,6277508
"28","cell28",1173,3,103.000000000028,10844897,0.434220591421196,6238723
"29","cell29",65,1,3.00833333333333,7804659,0.301601494533934,3132094
"30","cell30",1111,3,41.0083333333316,9144877,0.729405032879941,4150661
"31","cell31",605,2,39.0083333333318,9193386,1.06309179278983,4812729
"32","cell32",1323,3,253.008333333268,13876066,1.59176315785716,41411999
"33","cell33",1208,3,138.000000000039,12048680,0.290906406075284,6620686
"34","cell34",809,2,243.008333333277,13755193,2.51472627790087,27531234
"35","cell35",298,1,236.008333333283,13625527,0.639566289827279,18054100
"36","cell36",597,2,31.0083333333322,9072872,0.808548687473952,3870555
"37","cell37",568,2,2.00833333333333,7904807,0.631766484993292,3157558
"38","cell38",744,2,178.000000000002,12830789,0.263099176082794,9294424
"39","cell39",1247,3,177.000000000003,13037399,2.64596488467005,10491240
"40","cell40",808,2,242.008333333278,13771266,1.41602971192528,29936840
"41","cell41",78,1,16.0083333333331,8527954,1.04384063356426,3514056
"42","cell42",134,1,72.0000000000034,9521683,2.40167242602413,5220156
"43","cell43",273,1,211.008333333306,13498648,0.780741457481462,15609539
"44","cell44",1335,3,265.008333333257,13902122,1.13581839430865,47646773
"45","cell45",775,2,209.008333333308,13300069,0.924055642827374,11076916
"46","cell46",744,2,178.000000000002,12830789,0.624593165985169,9498137
"47","cell47",779,2,213.008333333304,13345493,0.731761757491747,11433415
"48","cell48",753,2,187.008333333328,13003037,0.444390188889442,9650922
"49","cell49",1227,3,157.000000000022,12492235,0.348659883751995,8912461
"50","cell50",1229,3,159.00000000002,12565610,4.00237945061776,9243496
"51","cell51",745,2,179.000000000002,12854360,0.556144599849808,9625458
"52","cell52",1226,3,156.000000000022,12452580,2.3126528349854,8711340
"53","cell53",1278,3,208.008333333308,13412764,1.31121784503051,12426517
"54","cell54",223,1,161.000000000018,12300572,0.325130689142965,7613788
"55","cell55",274,1,212.008333333305,13485797,0.921916625135644,14412723
"56","cell56",279,1,217.0083333333,13473357,0.797853599015302,13521477
"57","cell57",782,2,216.008333333301,13392523,3.47865183173635,11848361
"58","cell58",280,1,218.008333333299,13468643,0.52731730793092,12655695
"59","cell59",185,1,123.000000000044,11746018,1.05239670433118,6340580
"60","cell60",1266,3,196.008333333319,13249392,0.387162202203136,11000524
"61","cell61",824,2,258.008333333263,13715431,0.453471750646767,24929427
"62","cell62",712,2,146.000000000032,12111355,0.513364246015208,7435539
"63","cell63",667,2,101.000000000026,10523898,0.776463422098002,5398405
"64","cell64",1306,3,236.008333333283,13658956,0.995274905495047,19775516
"65","cell65",125,1,63.0083333333304,9388969,0.438498626804657,5220156
