"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",515,2,105.00000000003,4871657,1.22180884272202,43727965
"2","cell2",746,3,0,4136158,1.08414024072518,1077494
"3","cell3",448,2,38.0083333333318,4340559,0.290394707337101,2698590
"4","cell4",787,3,41.0083333333316,4337127,0.615206565173413,2630640
"5","cell5",749,3,3.00833333333333,4156126,1.66277858349318,1310466
"6","cell6",841,3,95.0000000000217,4834078,0.456027244114558,12698728
"7","cell7",109,1,35.008333333332,4349695,0.995946292570945,3018926
"8","cell8",790,3,44.0083333333315,4347183,0.60445120564241,2931561
"9","cell9",423,2,13.0083333333332,4255261,1.4498224647793,1863774
"10","cell10",156,1,82.0000000000113,4676208,1.26698135275224,4232320
"11","cell11",78,1,4.00833333333332,4191460,0.477537963176566,1591974
"12","cell12",201,1,127.000000000047,4685882,0.774385886232269,4752954
"13","cell13",150,1,76.0000000000066,4605032,4.73559329087028,3543112
"14","cell14",511,2,101.000000000026,4832971,2.33391301822781,10532265
"15","cell15",151,1,77.0000000000073,4621133,1.28849207181425,3737255
"16","cell16",458,2,48.0083333333313,4359583,1.38959245140568,3135412
"17","cell17",803,3,57.0083333333307,4344590,0.492595466519971,2902440
"18","cell18",819,3,73.0000000000042,4624274,1.37023280424988,3824620
"19","cell19",890,3,144.000000000033,4673200,0.561429767518395,4212906
"20","cell20",198,1,124.000000000045,4698645,1.76603003499081,5028307
"21","cell21",110,1,36.0083333333319,4351754,0.544221192268789,3077169
"22","cell22",533,2,123.000000000044,4774907,0.547622508363377,7969576
"23","cell23",878,3,132.000000000044,4700012,1.11425524741199,5323841
"24","cell24",489,2,79.0000000000089,4533033,2.19128856472399,3523698
"25","cell25",137,1,63.0083333333304,4430575,0.54852333608119,3220428
"26","cell26",484,2,74.000000000005,4502878,0.283941491618499,3455748
"27","cell27",573,2,163.000000000016,4698901,0.582940486580402,5057429
"28","cell28",91,1,17.008333333333,4326378,3.96793766021691,2222939
"29","cell29",185,1,111.000000000034,4757208,0.417307949802945,6853253
"30","cell30",543,2,133.000000000043,4734259,3.53851328570023,6542624
"31","cell31",549,2,139.000000000038,4711460,1.09059345644378,5707808
"32","cell32",529,2,119.000000000041,4791745,0.871184122011302,8775270
"33","cell33",137,1,63.0083333333304,4430575,0.290394707337101,3368383
"34","cell34",227,1,153.000000000025,4656742,1.98113722561089,3931399
"35","cell35",523,2,113.000000000036,4836996,0.449574028395956,14066254
"36","cell36",570,2,160.000000000019,4713855,0.847522331043094,5717515
"37","cell37",78,1,4.00833333333332,4191460,1.17974448116297,1659924
"38","cell38",747,3,1.00833333333333,4147922,0.746421951451659,1310466
"39","cell39",430,2,20.0083333333328,4270128,1.11425524741199,1883188
"40","cell40",822,3,76.0000000000066,4689908,1.24977277750263,4863286
"41","cell41",799,3,53.008333333331,4328570,0.890719035121742,2358839
"42","cell42",531,2,121.000000000042,4771743,0.307603282586707,7503632
"43","cell43",895,3,149.000000000029,4688290,0.75072409526406,4853578
"44","cell44",843,3,97.0000000000233,4829630,0.522710473206781,10367642
"45","cell45",504,2,94.0000000000209,4777369,0.591544774205205,8016227
"46","cell46",500,2,90.0000000000177,4705058,0.303301138774305,5513665
"47","cell47",96,1,22.0083333333327,4310374,0.713635616875302,2106453
"48","cell48",432,2,22.0083333333327,4279229,0.699098369515243,2057917
"49","cell49",139,1,65.0083333333311,4469532,0.367833295960328,3387798
"50","cell50",771,3,25.0083333333326,4322454,0.225862550151078,2184110
"51","cell51",226,1,152.000000000026,4653284,0.54852333608119,3931399
"52","cell52",167,1,93.0000000000201,4784839,0.774385886232269,8775270
"53","cell53",470,2,60.0083333333306,4326196,1.20244919556622,2203525
"54","cell54",574,2,164.000000000015,4699950,0.527012617019183,5105965
"55","cell55",99,1,25.0083333333326,4311397,1.7316128844916,2154989
"56","cell56",852,3,106.00000000003,4798899,0.413005805990543,9047070
"57","cell57",169,1,95.0000000000217,4796806,1.84777076742644,8940292
"58","cell58",545,2,135.000000000042,4714961,1.4498224647793,5756344
"59","cell59",551,2,141.000000000036,4718608,0.643170499954023,5814587
"60","cell60",449,2,39.0083333333318,4335446,1.47778639955991,2494739
