"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",1691,2,247.008333333273,3405187,3.00476969798424,3251197
"2","cell2",1565,2,121.000000000042,3069129,0.935716279197325,1559176
"3","cell3",992,1,750.008333332816,3466939,0.443120812677354,4013306
"4","cell4",3219,3,573.008333332977,2949247,1.17448526078561,957880
"5","cell5",3303,3,657.0083333329,3440481,0.671134434734633,3758408
"6","cell6",3310,3,664.008333332894,3395354,0.294696851149502,3195263
"7","cell7",779,1,537.008333333009,3183060,1.31215386278246,2335269
"8","cell8",3252,3,606.008333332947,3083905,0.415156877896744,1692021
"9","cell9",1709,2,265.008333333257,3385603,0.520559401300581,3160303
"10","cell10",938,1,696.008333332865,3419697,0.324811857836313,3551846
"11","cell11",1607,2,163.000000000016,2976323,0.331265073554915,1118691
"12","cell12",2244,2,800.00833333277,3656380,1.82841112027063,7618756
"13","cell13",927,1,685.008333332875,3480149,0.274176694583192,4195093
"14","cell14",373,1,131.000000000045,2990882,0.522710473206781,1356413
"15","cell15",1805,2,361.008333333169,3647347,0.492595466519971,7607102
"16","cell16",252,1,10.0000000000001,3074605,0.587242630392804,1601127
"17","cell17",355,1,113.000000000036,3054673,1.15629471144584,1517225
"18","cell18",2856,3,210.008333333307,3445460,0.722760160483451,3796559
"19","cell19",389,1,147.000000000031,3007879,1.37883709187468,1384381
"20","cell20",2823,3,177.000000000003,3253444,0.492595466519971,2621933
"21","cell21",2915,3,269.008333333253,3368486,0.582940486580402,2894614
"22","cell22",604,1,362.008333333168,3605493,0.647472643766425,6446460
"23","cell23",544,1,302.008333333223,3384992,8.55981342144804,3139328
"24","cell24",3251,3,605.008333332947,3079881,1.26052813703364,1685029
"25","cell25",3397,3,751.008333332815,3634381,0.46248045983316,6995179
"26","cell26",3272,3,626.008333332928,3308386,1.16803204506701,2635917
"27","cell27",3241,3,595.008333332957,3030093,0.554976551799793,1440315
"28","cell28",339,1,97.0000000000233,3075243,1.09274452834998,1685029
"29","cell29",460,1,218.008333333299,3525481,0.466782603645562,4481758
"30","cell30",1768,2,324.008333333203,3379085,3.93559036300604,3013475
"31","cell31",3384,3,738.008333332827,3531423,2.15210482591561,4565660
"32","cell32",2062,2,618.008333332936,2969609,2.34395148105504,1076741
"33","cell33",2718,3,72.0000000000034,3144892,0.320892462506469,1908767
"34","cell34",2105,2,661.008333332897,3540138,0.535616904643986,5943049
"35","cell35",375,1,133.000000000043,2989863,0.417307949802945,1349422
"36","cell36",3196,3,550.008333332997,3026270,0.965831285884135,1412348
"37","cell37",916,1,674.008333332885,3478381,1.29064314372045,4097208
"38","cell38",3202,3,556.008333332992,2965698,0.406552590271941,1043026
"39","cell39",2734,3,88.0000000000161,3182612,0.972284501602737,2230391
"40","cell40",1794,2,350.008333333179,3634674,5.19818937048175,7586127
"41","cell41",3224,3,578.008333332972,2955420,0.615158821265577,1041781
"42","cell42",3168,3,522.008333333023,3158145,0.397948302647138,2027628
"43","cell43",3406,3,760.008333332807,3670321,0.443120812677354,8449343
"44","cell44",1523,2,79.0000000000089,3143975,1.7380661002102,1897606
