"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",708,2,142.000000000035,12054553,0.393579255278326,6987093
"2","cell2",780,2,214.008333333303,13360810,1.01603340357177,11687500
"3","cell3",320,1,258.008333333263,13713540,0.387162202203136,19445474
"4","cell4",90,1,28.0083333333324,9060130,1.62565344571482,4293886
"5","cell5",764,2,198.008333333318,13196414,1.31121784503051,10823642
"6","cell6",1121,3,51.0083333333311,9384501,0.331886394324775,5199177
"7","cell7",642,2,76.0000000000066,9644701,0.761490298255891,5742120
"8","cell8",90,1,28.0083333333324,9060130,0.68662467904534,4423683
"9","cell9",1317,3,247.008333333273,13793945,1.08020393432367,31835734
"10","cell10",1213,3,143.000000000034,12113780,0.532615405240778,7291984
"11","cell11",1292,3,222.008333333296,13552972,0.592507900609219,15930571
"12","cell12",1114,3,44.0083333333315,9229616,2.90050798998592,4929076
"13","cell13",750,2,184.00833333333,12938361,0.812826722857412,9400815
"14","cell14",823,2,257.008333333264,13716917,1.09157082493201,21239155
"15","cell15",1275,3,205.008333333311,13403637,1.63707700152162,12475136
"16","cell16",1291,3,221.008333333297,13544929,1.06309179278983,15676495
"17","cell17",264,1,202.008333333314,13500569,0.455610768338497,14126631
"18","cell18",1225,3,155.000000000023,12405022,1.51228550805313,7927174
"19","cell19",264,1,202.008333333314,13500569,0.588229865225759,14152038
"20","cell20",90,1,28.0083333333324,9060130,1.25560338504553,4471739
"21","cell21",575,2,9.00000000000013,8275858,1.62779246340655,3963587
"22","cell22",270,1,208.008333333308,13531109,1.79410374772742,15676495
"23","cell23",786,2,220.008333333298,13412612,1.1892938366019,12678397
"24","cell24",275,1,213.008333333304,13471940,0.352937919135455,12932473
"25","cell25",622,2,56.0083333333308,9405895,1.1465134827673,5462636
"26","cell26",128,1,66.0083333333319,9425810,3.42342920384246,5462636
"27","cell27",1334,3,264.008333333258,13890774,4.97929003021126,37111412
"28","cell28",1074,3,4.00833333333332,7742514,0.423525502962546,3531658
"29","cell29",1336,3,266.008333333256,13915908,0.795714581323572,40664064
"30","cell30",777,2,211.008333333306,13313922,0.410691396812166,11382609
"31","cell31",565,2,0,7804352,1.53581470266216,3531658
"32","cell32",1168,3,98.0000000000241,10557431,0.316574618376045,6275679
"33","cell33",188,1,126.000000000046,11851591,0.855607076692013,6885462
"34","cell34",1205,3,135.000000000042,12007577,0.380745149127946,6961685
"35","cell35",1275,3,205.008333333311,13403637,0.549727546774618,12602174
"36","cell36",672,2,106.00000000003,10819581,0.410691396812166,6428125
"37","cell37",766,2,200.008333333316,13218860,0.545449511391158,10849049
"38","cell38",121,1,59.0083333333306,9350549,0.297323459150474,5030707
"39","cell39",782,2,216.008333333301,13392523,0.958279925895054,12322691
"40","cell40",609,2,43.0083333333315,9214276,2.68018916773773,4903669
"41","cell41",1259,3,189.008333333326,13142842,0.579673794458839,9731114
"42","cell42",780,2,214.008333333303,13360810,1.07806491663194,11839946
"43","cell43",597,2,31.0083333333322,9072872,0.601063971376139,4497147
"44","cell44",1098,3,28.0083333333324,8850410,1.10159411124097,4217663
"45","cell45",280,1,218.008333333299,13468643,0.821382793624332,12805435
"46","cell46",65,1,3.00833333333333,7804659,0.761490298255891,3658696
"47","cell47",276,1,214.008333333303,13471575,0.911221536676994,12830843
"48","cell48",268,1,206.00833333331,13524290,1.54223175573735,14558560
"49","cell49",792,2,226.008333333292,13559822,1.06736982817329,16311685
"50","cell50",278,1,216.008333333301,13472001,1.07806491663194,13084919
"51","cell51",796,2,230.008333333288,13695814,3.12433834061747,19309783
"52","cell52",1275,3,205.008333333311,13403637,0.37242138324823,12627582
"53","cell53",658,2,92.0000000000193,10095778,1.03742358048907,5945381
"54","cell54",179,1,117.000000000039,11488853,0.534754422932508,6529756
"55","cell55",1258,3,188.008333333327,13142673,1.31977391579743,9680299
"56","cell56",112,1,50.0083333333311,9186569,0.797256403852767,4675000
"57","cell57",720,2,154.000000000024,12259381,1.4459759596095,7749321
"58","cell58",1336,3,266.008333333256,13915908,0.376467113744486,59144838
"59","cell59",1210,3,140.000000000037,12082353,0.562561652924998,7037908
"60","cell60",745,2,179.000000000002,12854360,0.66737351981977,8562364
"61","cell61",277,1,215.008333333302,13471967,0.624593165985169,12965861
"62","cell62",1320,3,250.00833333327,13842024,0.380745149127946,36556257
"63","cell63",1123,3,53.008333333331,9393283,1.17218169506806,5411821
"64","cell64",217,1,155.000000000023,12186583,1.97645234715855,7560062
"65","cell65",266,1,204.008333333312,13523560,1.4039075480631,14522409
"66","cell66",292,1,230.008333333288,13477441,0.337964795293345,13262772
"67","cell67",274,1,212.008333333305,13485797,0.344381848368535,13415218
"68","cell68",1170,3,100.000000000026,10670298,0.412830414503896,6326495
"69","cell69",568,2,2.00833333333333,7904807,0.605342006759599,3760326
"70","cell70",1191,3,121.000000000042,11659099,0.964696978970244,6682201
"71","cell71",271,1,209.008333333308,13525242,0.472722909872337,14914267
"72","cell72",799,2,233.008333333286,13760243,0.429942556037736,25051903
"73","cell73",571,2,5.00000000000004,8075955,0.65881744905285,3942202
"74","cell74",763,2,197.008333333318,13183657,1.19143285429363,9781930
"75","cell75",816,2,250.00833333327,13693015,1.05025768663945,18318886
"76","cell76",1128,3,58.0083333333307,9442480,1.20212794275228,5564266
"77","cell77",1226,3,156.000000000022,12452580,0.945445819744674,8028805
"78","cell78",211,1,149.000000000029,12161252,1.22261368407706,7419022
"79","cell79",1263,3,193.008333333322,13194211,0.378606131436216,10163044
"80","cell80",114,1,52.008333333331,9195377,1.0609527750981,4878261
"81","cell81",311,1,249.008333333271,13632213,0.515503263706938,17175544
"82","cell82",1177,3,107.000000000031,11053425,0.613898077526519,6478940
"83","cell83",1107,3,37.0083333333319,9090276,1.18287678352671,4522554
"84","cell84",1111,3,41.0083333333316,9144877,0.683475206842302,4598777
"85","cell85",605,2,39.0083333333318,9193386,0.489835051406177,4700408
"86","cell86",1244,3,174.000000000006,12949356,0.340103812985075,9451631
"87","cell87",327,1,265.008333333257,13758616,0.819243775932602,24874050
"88","cell88",250,1,188.008333333327,13189563,0.483417998330987,10137636
"89","cell89",1096,3,26.0083333333325,8782950,0.459888803721957,4192256
"90","cell90",1216,3,146.000000000032,12157620,0.913360554368724,7291984
"91","cell91",1107,3,37.0083333333319,9090276,0.821382793624332,4522554
"92","cell92",1185,3,115.000000000038,11473289,2.85536995838398,6504348
