"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",2026,2,582.008333332968,9962612,0.443120812677354,4755617
"2","cell2",1713,2,269.008333333253,11104039,1.17448526078561,9949860
"3","cell3",2137,2,693.008333332867,11279166,0.671134434734633,12142984
"4","cell4",1666,2,222.008333333296,11744570,0.294696851149502,20892397
"5","cell5",565,1,323.008333333204,11705421,1.31215386278246,19622693
"6","cell6",496,1,254.008333333267,11103690,0.415156877896744,9557406
"7","cell7",2865,3,219.008333333298,11447369,0.520559401300581,13528116
"8","cell8",3291,3,645.008333332911,11248282,0.324811857836313,11358077
"9","cell9",285,1,43.0083333333315,10607323,0.331265073554915,7202683
"10","cell10",1579,2,135.000000000042,9871952,1.82841112027063,2942492
"11","cell11",3260,3,614.008333332939,10148059,0.274176694583192,5748295
"12","cell12",380,1,138.000000000039,10023958,0.522710473206781,5240413
"13","cell13",396,1,154.000000000024,9941320,0.492595466519971,4570933
"14","cell14",777,1,535.008333333011,10381431,0.587242630392804,6094578
"15","cell15",3398,3,752.008333332814,11463503,1.15629471144584,14082168
"16","cell16",3478,3,832.008333332741,11622564,0.722760160483451,18653101
"17","cell17",2865,3,219.008333333298,11447369,1.37883709187468,13851313
"18","cell18",841,1,599.008333332953,9920194,0.492595466519971,4455506
"19","cell19",1103,1,861.008333332715,11548632,0.582940486580402,14797819
"20","cell20",874,1,632.008333332923,9802492,0.647472643766425,2644186
"21","cell21",3236,3,590.008333332961,9960590,8.55981342144804,4755617
"22","cell22",1579,2,135.000000000042,9871952,1.26052813703364,3162716
"23","cell23",2926,3,280.008333333243,11120320,0.46248045983316,10365399
"24","cell24",2084,2,640.008333332916,11121550,1.16803204506701,10434656
"25","cell25",3435,3,789.00833333278,12195396,0.554976551799793,91864785
"26","cell26",1876,2,432.008333333105,10793649,1.09274452834998,7756735
"27","cell27",3226,3,580.00833333297,10000056,0.466782603645562,5009558
"28","cell28",365,1,123.000000000044,10127034,3.93559036300604,5609782
"29","cell29",3271,3,625.008333332929,10677142,2.15210482591561,7734611
"30","cell30",386,1,144.000000000033,9930643,2.34395148105504,4501677
"31","cell31",1575,2,131.000000000045,9904683,0.320892462506469,4270822
"32","cell32",1987,2,543.008333333004,10542253,0.535616904643986,6833314
"33","cell33",3426,3,780.008333332788,12004355,0.417307949802945,25047791
"34","cell34",1074,1,832.008333332741,11975779,0.965831285884135,23096607
"35","cell35",1568,2,124.000000000045,10038274,1.29064314372045,5286584
"36","cell36",2235,2,791.008333332778,12158300,0.406552590271941,55787495
"37","cell37",1579,2,135.000000000042,9871952,0.972284501602737,3162716
"38","cell38",3280,3,634.008333332921,11044719,5.19818937048175,9188038
"39","cell39",3241,3,595.008333332957,9901715,0.615158821265577,3693683
"40","cell40",3171,3,525.00833333302,10508244,0.397948302647138,6694801
