"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",810,3,64.0083333333303,8788144,0.629423217934402,6100188
"2","cell2",865,3,119.000000000041,9676624,1.76603003499081,11729622
"3","cell3",173,1,99.0000000000249,9747423,0.380739727397532,21531216
"4","cell4",449,2,39.0083333333318,8706527,0.522710473206781,4825229
"5","cell5",90,1,16.0083333333331,8524803,0.597997989923807,3628729
"6","cell6",452,2,42.0083333333316,8742694,0.916356632041518,5295983
"7","cell7",939,3,193.008333333322,10339794,1.05832737785077,22256462
"8","cell8",786,3,40.0083333333317,8761163,2.36124286407141,5607195
"9","cell9",469,2,59.0083333333306,8808648,2.60727352048265,6159032
"10","cell10",431,2,21.0083333333328,8574066,0.505501897957175,4138713
"11","cell11",199,1,125.000000000046,9331326,0.43236545314635,7139770
"12","cell12",167,1,93.0000000000201,9734872,0.83676697151209,17152764
"13","cell13",113,1,39.0083333333318,8733757,1.68455725862758,5237139
"14","cell14",775,3,29.0083333333323,8596015,0.83461589960589,4276016
"15","cell15",780,3,34.008333333332,8717749,0.410854734084343,4942918
"16","cell16",749,3,3.00833333333333,8291897,1.1422191821926,2510688
"17","cell17",749,3,3.00833333333333,8291897,0.309754354492907,2589147
"18","cell18",175,1,101.000000000026,9741540,1.55904147157895,18171397
"19","cell19",107,1,33.0083333333321,8707340,0.449574028395956,4911996
"20","cell20",858,3,112.000000000035,9689510,1.07123380928797,14103074
"21","cell21",426,2,16.0083333333331,8551755,0.509804041769577,4040639
"22","cell22",752,3,6.00000000000009,8311748,0.453876172208357,2687221
"23","cell23",112,1,38.0083333333318,8733391,1.67568501493038,5178295
"24","cell24",827,3,81.0000000000105,9238963,1.04757201831976,6786704
"25","cell25",492,2,82.0000000000113,9642981,1.88107547342245,9748532
"26","cell26",170,1,96.0000000000225,9743869,0.298998994961904,19170697
"27","cell27",205,1,131.000000000045,9306125,1.56813141962034,7061311
"28","cell28",438,2,28.0083333333324,8605685,0.514106185581978,4531008
"29","cell29",662,2,252.008333333268,11140825,0.810954108637681,30775546
"30","cell30",433,2,23.0083333333327,8600822,0.389344015022335,4472163
"31","cell31",183,1,109.000000000033,9655339,0.686191938078038,10238901
"32","cell32",123,1,49.0083333333312,8789587,0.499048682238573,6100188
"33","cell33",774,3,28.0083333333324,8575636,1.09946935914365,4138713
"34","cell34",444,2,34.008333333332,8662078,0.890131280530237,4609467
"35","cell35",943,3,197.008333333318,10518391,0.395797230740937,23774670
"36","cell36",750,3,4.00833333333332,8302947,1.01315486782055,2608762
"37","cell37",867,3,121.000000000042,9665630,0.770083742419867,10788114
"38","cell38",97,1,23.0083333333327,8546283,0.309754354492907,3824877
"39","cell39",898,3,152.000000000026,9451341,0.979601221575927,7747827
"40","cell40",112,1,38.0083333333318,8733391,0.307603282586707,5197909
"41","cell41",477,2,67.0083333333327,9062634,1.20244919556622,6374794
"42","cell42",751,3,5.00000000000004,8306739,0.824862757322173,2628377
"43","cell43",186,1,112.000000000035,9600271,0.623810852798216,9317007
"44","cell44",762,3,16.0083333333331,8412766,0.496897610332372,3177590
"45","cell45",897,3,151.000000000027,9454091,0.49044439461377,7787057
"46","cell46",862,3,116.000000000038,9688238,0.352775792616922,12847663
"47","cell47",204,1,130.000000000046,9301800,0.375465480986861,6845548
"48","cell48",429,2,19.0083333333329,8547654,0.509804041769577,3922950
"49","cell49",649,2,239.00833333328,11226723,0.538679053391826,51915138
"50","cell50",167,1,93.0000000000201,9734872,0.359229008335525,17300211
"51","cell51",639,2,229.008333333289,11262802,0.380739727397532,55089438
"52","cell52",848,3,102.000000000027,9675448,0.841209394894439,11490490
"53","cell53",844,3,98.0000000000241,9647155,0.5764872708618,9768147
"54","cell54",877,3,131.000000000045,9514748,1.40895209856149,8473573
"55","cell55",765,3,19.0083333333329,8423452,1.94241793129927,3275664
"56","cell56",199,1,125.000000000046,9331326,0.400099374553339,7218229
"57","cell57",531,2,121.000000000042,9383244,0.77868803004467,7571294
"58","cell58",825,3,79.0000000000089,9172115,1.28849207181425,6669016
"59","cell59",478,2,68.0000000000002,9104058,0.372135439772729,6512098
"60","cell60",191,1,117.000000000039,9479936,1.18308954841041,8140122
"61","cell61",762,3,16.0083333333331,8412766,0.505501897957175,3216819
"62","cell62",839,3,93.0000000000201,9575045,0.830313755793488,8944327
"63","cell63",745,3,0,8236752,0.522710473206781,2020319
"64","cell64",415,2,5.00000000000004,8515080,0.69049408189044,3589500
"65","cell65",171,1,97.0000000000233,9745495,0.2882436354309,19457834
"66","cell66",85,1,11,8462031,0.385041871209934,3471811
"67","cell67",128,1,54.0083333333309,8764802,0.286092563524699,5739455
"68","cell68",442,2,32.0083333333322,8645606,0.561429767518395,4609467
"69","cell69",854,3,108.000000000032,9701451,2.92906930487853,15360794
"70","cell70",169,1,95.0000000000217,9740579,2.44077769934342,17918768
"71","cell71",412,2,2.00833333333333,8468147,0.406552590271941,3471811
"72","cell72",510,2,100.000000000026,9647792,1.03036344307016,9787761
"73","cell73",816,3,70.0000000000018,8898800,1.1637299012546,6178647
