"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",3173,3,527.008333333018,3151049,0.759328382888863,1865200
"2","cell2",1556,2,112.000000000035,3091489,0.810954108637681,1544423
"3","cell3",3355,3,709.008333332853,3455368,0.985190933039942,5402009
"4","cell4",627,1,385.008333333148,3487953,1.50144819052812,5991452
"5","cell5",927,1,685.008333332875,3480149,1.36593066043747,5767238
"6","cell6",494,1,252.008333333268,3313722,0.25812862874409,2574039
"7","cell7",470,1,228.00833333329,3454833,0.475386891270365,4855889
"8","cell8",2899,3,253.008333333268,3407852,0.60445120564241,3822558
"9","cell9",3128,3,482.008333333059,3125861,0.385041871209934,1683560
"10","cell10",421,1,179.000000000002,3319286,0.522710473206781,2629694
"11","cell11",3536,3,890.008333332688,3141913,1.36535671833594,1774912
"12","cell12",1689,2,245.008333333275,3407516,0.335567217367316,3754395
"13","cell13",2112,2,668.00833333289,3534368,1.07983809691277,7882124
"14","cell14",1556,2,112.000000000035,3091489,0.421610093615346,1612844
"15","cell15",837,1,595.008333332957,2964769,1.88083750689038,987349
"16","cell16",2690,3,44.0083333333315,3182579,0.891257770010222,2142713
"17","cell17",2303,2,859.008333332716,3350561,0.813105180543882,2928839
"18","cell18",1570,2,126.000000000046,3051955,0.37428651167893,1356588
"19","cell19",951,1,709.008333332853,3394989,0.430214381240149,3589740
"20","cell20",3416,3,770.008333332797,3690708,0.619508708985815,22096270
"21","cell21",379,1,137.00000000004,2984745,0.666832290922231,1133968
"22","cell22",779,1,537.008333333009,3183060,0.449114593800327,2163584
"23","cell23",384,1,142.000000000035,2981417,1.06262952166317,1036572
"24","cell24",404,1,162.000000000017,3153850,0.408703662178142,1888767
"25","cell25",2119,2,675.008333332884,3496855,1.87839955015224,6045512
"26","cell26",527,1,285.008333333238,3361747,0.528906198870621,3033192
"27","cell27",2743,3,97.0000000000233,3150898,0.677587650453235,1843568
"28","cell28",1824,2,380.008333333152,3632779,1.67030916760562,10858048
"29","cell29",2152,2,708.008333332854,3407129,0.621659780892016,3721921
"30","cell30",3176,3,530.008333333016,3135421,0.46248045983316,1760086
"31","cell31",424,1,182.008333333332,3337381,0.350624720710722,2810572
"32","cell32",2139,2,695.008333332866,3415874,0.686191938078038,4071960
"33","cell33",1565,2,121.000000000042,3069129,0.40225044645954,1419200
"34","cell34",3605,3,959.008333332626,3201016,1.8525658595756,2309678
"35","cell35",823,1,581.008333332969,3014583,0.2882436354309,1300933
"36","cell36",320,1,78.0000000000081,3189269,0.668983362828432,2198368
"37","cell37",2797,3,151.000000000027,3003349,1.24331956178403,1280062
"38","cell38",2113,2,669.008333332889,3535347,0.40225044645954,7932121
"39","cell39",1514,2,70.0000000000018,3093405,0.567882983236997,1641819
"40","cell40",3603,3,957.008333332627,3192854,0.679738722359436,2219239
"41","cell41",845,1,603.008333332949,2969275,0.621659780892016,994831
"42","cell42",3192,3,546.008333333001,3066811,0.299267446194288,1391372
"43","cell43",2118,2,674.008333332885,3508228,0.759328382888863,6075002
"44","cell44",1598,2,154.000000000024,2994925,0.660554708628248,1245278
"45","cell45",825,1,583.008333332967,2994853,0.475386891270365,1210494
"46","cell46",3212,3,566.008333332983,2935804,0.869033050105101,827866
"47","cell47",2207,2,763.008333332804,3549081,0.498693702569886,9424697
"48","cell48",3206,3,560.008333332988,2933698,0.415156877896744,772212
"49","cell49",3168,3,522.008333333023,3158145,0.772234814326068,1954878
"50","cell50",2928,3,282.008333333241,3357782,0.548805505787713,2998407
"51","cell51",1612,2,168.000000000012,2997468,0.793745533388075,1252235
"52","cell52",3061,3,415.00833333312,3173049,3.26119841520233,2032041
"53","cell53",3168,3,522.008333333023,3158145,5.4189315641489,1989662
"54","cell54",2836,3,190.008333333325,3314041,0.477537963176566,2622737
"55","cell55",2866,3,220.008333333298,3435678,0.522710473206781,4502063
"56","cell56",2749,3,103.000000000028,3127278,2.43716446972545,1690517
"57","cell57",2105,2,661.008333332897,3540138,0.54852333608119,9057833
"58","cell58",1569,2,125.000000000046,3049143,0.413132211947561,1342674
"59","cell59",801,1,559.008333332989,3181601,0.942169494915927,2136324
"60","cell60",370,1,128.000000000048,2991209,1.1608645470558,1203537
"61","cell61",310,1,68.0000000000002,3198015,0.927111991572522,2272327
"62","cell62",3383,3,737.008333332827,3526508,1.25905604084724,7235136
"63","cell63",843,1,601.008333332951,2948825,1.06478059356937,900008
"64","cell64",3267,3,621.008333332933,3246744,3.15249941906681,2497513
"65","cell65",898,1,656.008333332901,3330759,1.81980683264583,2741003
"66","cell66",2823,3,177.000000000003,3253444,0.615206565173413,2504470
"67","cell67",1523,2,79.0000000000089,3143975,0.320509714023911,1801827
"68","cell68",3177,3,531.008333333015,3128011,0.774385886232269,1690517
"69","cell69",3200,3,554.008333332994,2986935,2.91413044489215,1133968
"70","cell70",316,1,74.000000000005,3202077,0.570034055143198,2386203
"71","cell71",1566,2,122.000000000043,3060020,0.514106185581978,1384415
"72","cell72",1573,2,129.000000000047,3074760,1.81335361692723,1433113
"73","cell73",3307,3,661.008333332897,3414652,0.337718289273517,4064819
"74","cell74",2786,3,140.000000000037,3004939,0.905601272510514,1300933
"75","cell75",965,1,723.00833333284,3401281,1.39204457170543,3603654
"76","cell76",3196,3,550.008333332997,3026270,0.51840832939438,1321804
"77","cell77",3606,3,960,3207304,0.301150066868104,2455772
"78","cell78",1649,2,205.008333333311,3389168,6.43986852829787,3443646
"79","cell79",3518,3,872.008333332705,3168259,0.307603282586707,2010533
"80","cell80",2734,3,88.0000000000161,3182612,0.40225044645954,2156627
"81","cell81",858,1,616.008333332937,2956303,0.66253014710983,967872
"82","cell82",3086,3,440.008333333097,3105036,0.520559401300581,1662690
"83","cell83",1664,2,220.008333333298,3486848,1.11425524741199,5885505
"84","cell84",1559,2,115.000000000038,3084985,1.27988778418944,1537466
"85","cell85",1994,2,550.008333332997,3210680,1.86928148648845,2455772
"86","cell86",2860,3,214.008333333303,3424341,3.744851141478,4396736
"87","cell87",460,1,218.008333333299,3525481,0.905601272510514,6082886
"88","cell88",3202,3,556.008333332992,2965698,3.04491641015819,994831
"89","cell89",416,1,174.000000000006,3266810,1.10995310359959,2567082
"90","cell90",383,1,141.000000000036,2983686,2.23711478244878,1106141
"91","cell91",1685,2,241.008333333278,3408677,1.14717086578195,3958454
"92","cell92",2080,2,636.008333332919,3328005,0.354926864523123,2699262
"93","cell93",470,1,228.00833333329,3454833,0.307603282586707,5019535
"94","cell94",422,1,180.000000000001,3325618,1.04542094641356,2685348
"95","cell95",497,1,255.008333333266,3343578,1.49092530425372,2882450
"96","cell96",380,1,138.000000000039,2983295,0.350624720710722,1085270
"97","cell97",3168,3,522.008333333023,3158145,1.22395991462822,2003576
"98","cell98",372,1,130.000000000046,2990847,0.278283816786046,1147882
"99","cell99",3187,3,541.008333333006,3092308,0.387192943116134,1620949
"100","cell100",3269,3,623.008333332931,3275619,0.419459021709146,2574039
"101","cell101",3224,3,578.008333332972,2955420,6.83219971985998,932219
"102","cell102",1702,2,258.008333333263,3410772,0.597997989923807,4021066
"103","cell103",380,1,138.000000000039,2983295,0.731364448108254,1092227
"104","cell104",1687,2,243.008333333277,3406191,0.847522331043094,3710108
"105","cell105",2951,3,305.00833333322,3598556,1.25684798324274,10195615
"106","cell106",1529,2,85.0000000000137,3201258,0.628310095577458,2365333
"107","cell107",774,1,532.008333333014,3185099,2.80069562187337,2191411
"108","cell108",3177,3,531.008333333015,3128011,0.51840832939438,1695061
"109","cell109",2361,2,917.008333332664,3116145,0.776536958138469,1676604
"110","cell110",3172,3,526.008333333019,3155467,0.372135439772729,1934007
"111","cell111",2159,2,715.008333332847,3381780,1.18194059936705,3381035
"112","cell112",976,1,734.00833333283,3369276,0.702606794961687,3227984
"113","cell113",2874,3,228.00833333329,3418850,0.795896605294276,4139332
"114","cell114",3327,3,681.008333332878,3439563,0.524115243426003,4577615
"115","cell115",339,1,97.0000000000233,3075243,0.83461589960589,1452498
"116","cell116",1607,2,163.000000000016,2976323,0.714155872858648,1036572
"117","cell117",1784,2,340.008333333188,3566075,0.255977556837889,9847677
"118","cell118",3177,3,531.008333333015,3128011,2.45262377090613,1710555
"119","cell119",2843,3,197.008333333318,3404507,3.35732459661825,3619835
"120","cell120",2718,3,72.0000000000034,3144892,0.937867351103525,1836611
"121","cell121",3252,3,606.008333332947,3083905,0.584009551891659,1537466
"122","cell122",1801,2,357.008333333173,3638119,0.507652969863376,17525567
"123","cell123",1824,2,380.008333333152,3632779,0.737817663826856,12111362
"124","cell124",355,1,113.000000000036,3054673,0.218020668762667,1363545
"125","cell125",406,1,164.000000000015,3162827,0.795896605294276,2010533
"126","cell126",2242,2,798.008333332772,3663052,0.64411303420858,20827417
"127","cell127",689,1,447.008333333091,3077259,0.238768981588283,1495725
"128","cell128",3097,3,451.008333333087,3113497,1.11925845081787,1676604
"129","cell129",1767,2,323.008333333204,3366551,0.443120812677354,3047105
"130","cell130",3330,3,684.008333332876,3443166,0.305289893811575,4821857
"131","cell131",389,1,147.000000000031,3007879,0.438818668864952,1300933
"132","cell132",3162,3,516.008333333028,3197502,0.998097364477146,2260980
"133","cell133",373,1,131.000000000045,2990882,0.830313755793488,1168753
"134","cell134",2863,3,217.0083333333,3425344,0.535616904643986,4415751
"135","cell135",2047,2,603.008333332949,2891682,0.342020433085919,705109
