"","cell_id","step_ix","simulation_i","sim_time","num_molecules","mult","lib_size"
"1","cell1",218,1,144.000000000033,9306958,0.54852333608119,8497205
"2","cell2",975,3,229.008333333289,11222848,0.774385886232269,45317037
"3","cell3",867,3,121.000000000042,9665630,1.20244919556622,13228827
"4","cell4",664,2,254.008333333267,11134823,0.527012617019183,28568355
"5","cell5",867,3,121.000000000042,9665630,1.7316128844916,13287972
"6","cell6",494,2,84.0000000000129,9686167,0.413005805990543,14615084
"7","cell7",438,2,28.0083333333324,8605685,1.84777076742644,5047064
"8","cell8",97,1,23.0083333333327,8546283,1.4498224647793,4475326
"9","cell9",802,3,56.0083333333308,8756010,0.643170499954023,6131394
"10","cell10",269,1,195.00833333332,10669533,1.47778639955991,20385406
"11","cell11",807,3,61.0083333333305,8779848,0.869554769090919,6367975
"12","cell12",490,2,80.0000000000097,9606726,0.765781598607466,11336178
"13","cell13",662,2,252.008333333268,11140825,0.785141245763272,33175656
"14","cell14",830,3,84.0000000000129,9309592,0.464631531739361,8635211
"15","cell15",416,2,6.00000000000009,8538839,0.916356632041518,4435896
"16","cell16",445,2,35.008333333332,8670693,0.756244842260679,5382220
"17","cell17",521,2,111.000000000034,9589503,7.11385662629736,11020737
"18","cell18",794,3,48.0083333333313,8771036,0.488293322707569,6249684
"19","cell19",73,1,0,8279234,0.998097364477146,2188375
"20","cell20",808,3,62.0083333333305,8782633,0.51840832939438,6407405
"21","cell21",751,3,5.00000000000004,8306739,0.694796225702841,2543247
"22","cell22",858,3,112.000000000035,9689510,2.06297297013762,16280839
"23","cell23",448,2,38.0083333333318,8694335,0.436667596958752,5480796
"24","cell24",480,2,70.0000000000018,9187810,1.67138287111798,7925467
"25","cell25",83,1,9.00000000000013,8442998,0.410854734084343,4021879
"26","cell26",81,1,7.00000000000014,8404092,0.529163688925384,3509287
"27","cell27",766,3,20.0083333333328,8422391,0.681889794265637,3785298
"28","cell28",754,3,8.00000000000019,8329097,0.415156877896744,2878404
"29","cell29",497,2,87.0000000000153,9693564,0.529163688925384,16935265
"30","cell30",752,3,6.00000000000009,8311748,0.927111991572522,2582677
"31","cell31",449,2,39.0083333333318,8706527,0.597997989923807,5539941
"32","cell32",287,1,213.008333333304,11235183,0.483991178895168,65200211
"33","cell33",436,2,26.0083333333325,8599024,0.649623715672625,4849913
"34","cell34",448,2,38.0083333333318,8694335,2.29743298407548,5520226
"35","cell35",109,1,35.008333333332,8729711,2.30107410908347,5776522
"36","cell36",427,2,17.008333333333,8549524,0.372135439772729,4561786
"37","cell37",427,2,17.008333333333,8549524,0.937867351103525,4573902
"38","cell38",438,2,28.0083333333324,8605685,0.638868356141622,5066779
"39","cell39",810,3,64.0083333333303,8788144,0.681889794265637,6841137
"40","cell40",836,3,90.0000000000177,9512578,0.699098369515243,10567290
"41","cell41",745,3,0,8236752,0.473235819364164,1908667
"42","cell42",467,2,57.0083333333307,8799707,1.05323792081399,7018573
"43","cell43",526,2,116.000000000038,9456098,0.681889794265637,9561820
"44","cell44",107,1,33.0083333333321,8707340,0.238768981588283,5579371
"45","cell45",812,3,66.0083333333319,8816652,1.12070846313059,7038288
"46","cell46",260,1,186.008333333328,10189076,0.391495086928536,18907645
"47","cell47",754,3,8.00000000000019,8329097,0.208250552620422,2878404
"48","cell48",525,2,115.000000000038,9487344,9.68996369808182,9995552
"49","cell49",481,2,71.0000000000026,9231913,0.466782603645562,7969679
"50","cell50",133,1,59.0083333333306,8763767,1.25622599322124,6249684
"51","cell51",854,3,108.000000000032,9701451,0.658228003297428,17109329
"52","cell52",494,2,84.0000000000129,9686167,0.946471638728328,15318627
"53","cell53",933,3,187.008333333328,10105603,1.22180884272202,18630763
"54","cell54",202,1,128.000000000048,9307573,0.871184122011302,8556350
"55","cell55",132,1,58.0083333333307,8752787,3.11703257759917,6131394
"56","cell56",79,1,5.00000000000004,8365823,0.597997989923807,3312136
"57","cell57",502,2,92.0000000000193,9667415,0.587242630392804,13672238
"58","cell58",75,1,1.00833333333333,8311945,0.314056498305309,2661538
"59","cell59",890,3,144.000000000033,9488212,0.972284501602737,10271563
"60","cell60",410,2,0,8431752,1.51865676577773,3982449
"61","cell61",832,3,86.0000000000145,9377672,0.767932670513666,9108373
"62","cell62",442,2,32.0083333333322,8645606,1.07768702500657,5362505
"63","cell63",745,3,0,8236752,0.337718289273517,2005182
"64","cell64",606,2,196.008333333319,11023070,0.69049408189044,21089899
"65","cell65",433,2,23.0083333333327,8600822,0.780839101950871,5027349
"66","cell66",510,2,100.000000000026,9647792,0.828162683887287,12933101
"67","cell67",535,2,125.000000000046,9341788,1.35087315709407,8930937
"68","cell68",500,2,90.0000000000177,9680369,0.497726736093313,13741420
"69","cell69",312,1,238.008333333281,11105990,0.677587650453235,25790930
"70","cell70",160,1,86.0000000000145,9636165,0.574336198955599,11592475
"71","cell71",112,1,38.0083333333318,8733391,0.60445120564241,5953958
"72","cell72",88,1,14.0083333333332,8498700,1.27558564037704,4278175
"73","cell73",840,3,94.0000000000209,9595989,1.13146382266159,11198173
"74","cell74",203,1,129.000000000047,9301827,0.617357637079614,8398629
"75","cell75",144,1,70.0000000000018,9093553,0.746421951451659,7373445
"76","cell76",99,1,25.0083333333326,8569253,0.552825479893592,4751337
"77","cell77",92,1,18.008333333333,8521241,0.933565207291124,4337320
"78","cell78",850,3,104.000000000029,9689540,0.550674407987391,16757829
"79","cell79",170,1,96.0000000000225,9743869,0.281790419712298,17822444
"80","cell80",431,2,21.0083333333328,8574066,2.33424275552805,4830198
"81","cell81",172,1,98.0000000000241,9746717,4.94444570931952,17822444
"82","cell82",869,3,123.000000000044,9644464,2.03276295135971,12735950
"83","cell83",76,1,2.00833333333333,8333809,1.82841112027063,3095270
"84","cell84",538,2,128.000000000048,9327246,0.352775792616922,8674641
"85","cell85",415,2,5.00000000000004,8515080,1.94456900320547,4337320
"86","cell86",570,2,160.000000000019,9521842,1.19169383603521,10705295
"87","cell87",959,3,213.008333333304,11075999,1.04326987450736,22004878
"88","cell88",890,3,144.000000000033,9488212,2.0047990165791,10350424
"89","cell89",832,3,86.0000000000145,9377672,0.21878113806,9147803
"90","cell90",531,2,121.000000000042,9383244,2.81399364015864,9364669
"91","cell91",474,2,64.0083333333303,8938191,0.290394707337101,7196009
"92","cell92",500,2,90.0000000000177,9680369,0.235054182353431,13918855
"93","cell93",867,3,121.000000000042,9665630,1.94456900320547,13544269
"94","cell94",109,1,35.008333333332,8729711,0.668983362828432,5855383
"95","cell95",451,2,41.0083333333316,8729968,0.456027244114558,5894813
"96","cell96",462,2,52.008333333331,8774730,1.26483028084604,6328545
"97","cell97",90,1,16.0083333333331,8524803,1.07553595310037,4376751
"98","cell98",795,3,49.0083333333312,8773183,4.82046096387364,6269399
"99","cell99",409,2,0,8431752,1.7763678118795,4002164
"100","cell100",646,2,236.008333333283,11235782,1.594620815016,88810854
"101","cell101",762,3,16.0083333333331,8412766,0.8647309062927,3588147
"102","cell102",412,2,2.00833333333333,8468147,0.434516525052551,4258460
"103","cell103",124,1,50.0083333333311,8789150,0.877637337729904,6931166
"104","cell104",789,3,43.0083333333315,8761970,0.277488275899896,6210254
"105","cell105",76,1,2.00833333333333,8333809,0.438818668864952,3233275
"106","cell106",775,3,29.0083333333323,8596015,0.223711478244878,4849913
"107","cell107",745,3,0,8236752,1.86676259095823,2050370
"108","cell108",478,2,68.0000000000002,9104058,0.516257257488179,7590311
