pop	true_time
1_2	20.1889412279706
1_2	21.2614440713078
1_2	22.3487963939551
1_2	23.0396733605303
1_2	24.362112687435
1_2	25.1495147661772
1_2	26.9408582204487
1_2	27.9072975779418
1_2	28.2650805935264
1_2	29.4432658383157
1_2	30.3912088137586
1_2	31.3932781110052
1_2	32.0080965515226
1_2	33.8206741432659
1_2	34.9383661639877
1_2	35.7609541425481
1_2	36.011669550091
1_2	37.7677406833973
1_2	38.2667885362171
1_2	39.2619269059505
1_2	40.3367763585411
1_2	41.8668250550982
1_2	42.959967734525
1_2	43.8909808103926
1_2	44.8817484867759
1_2	45.8017660703044
1_2	46.8941861481871
1_2	47.9295480796136
1_2	48.3117744890042
1_2	49.4877056535333
1_2	50.6025734513532
1_2	51.0720171718858
1_2	52.8431599994656
1_2	53.2779147922993
1_2	54.7207111858297
1_2	55.812963827746
1_2	56.7808282435872
1_2	57.1173098739237
1_2	58.8431746726856
1_2	59.0449378965423
1_2	60.9896330055781
1_2	61.2625079147983
1_2	62.3144121556543
1_2	63.99136039312
1_2	64.3766248251777
1_2	65.3787250292953
1_2	66.7902473821305
1_2	67.6821823895443
1_2	68.0064194975421
1_2	69.6903665564023
1_2	70.6987066289876
1_2	71.4001067676581
1_2	72.5068687035237
1_2	73.8568820366636
1_2	74.4764594126027
1_2	75.885142555926
1_2	76.0571724399924
1_2	77.6690487107262
1_2	78.6004698320758
1_2	79.4153150566854
1_2	80.0414018661249
1_2	81.6161486848723
1_2	82.4659874474164
1_2	83.4978788394947
1_2	84.8570523560047
1_2	85.4085698942654
1_2	86.3222941965796
1_2	87.0053434714209
1_2	88.9554383298382
1_2	89.4394713172223
1_2	90.0208249723073
1_2	91.5065550187137
1_2	92.3242337519769
1_2	93.0308281430043
1_2	94.861310655484
1_2	95.8879435670096
1_2	96.9693515251856
1_2	97.0627567435149
1_2	98.432442749152
1_2	99.5153222966474
1_2	100.419593361206
1_2	101.210505839204
1_2	102.570762743242
1_2	103.201088317903
1_2	104.654783843784
1_2	105.805069612339
1_2	106.217082373798
1_2	107.78740668227
1_2	108.052597409813
1_2	109.859574437374
1_2	110.334039894631
1_2	111.803230876802
1_2	112.189611653332
1_2	113.354778315639
1_2	114.229151587235
1_2	115.798193590948
1_2	116.21201222064
1_2	117.387221079785
1_2	118.11567499931
1_2	119.067034026841
1_2	120.989560671849
1_2	121.714469031198
1_2	122.70403241436
1_2	123.149006841239
1_2	124.571374125313
1_2	125.363230720628
1_2	126.594940540614
1_2	127.097383435117
1_2	128.309785715071
1_2	129.727976711001
1_2	130.466261809925
1_2	131.54133262299
1_2	132.209955513943
1_2	133.384820854291
1_2	134.801655780291
1_2	135.913813489489
1_2	136.671797983814
1_2	137.530194463208
1_2	138.603508358821
1_2	139.922541837674
1_2	140.96533603291
1_2	141.459074516548
1_2	142.146274035098
1_2	143.973749940749
1_2	144.011013501557
1_2	145.782895449316
1_2	146.269802260213
1_2	147.089796416461
1_2	148.949480978539
1_2	149.804252113914
1_2	150.497513075359
1_2	151.299799405038
1_2	152.189607442357
1_2	153.925645968411
1_2	154.659163066419
1_2	155.782900927123
1_2	156.181598155526
1_2	157.109865563689
1_2	158.425894925138
1_2	159.313756437739
1_2	160.122955569532
1_2	161.589265017537
1_2	162.766391971149
1_2	163.713276691502
1_2	164.071179473074
1_2	165.167094073491
1_2	166.951495117508
1_2	167.379519691458
1_2	168.38628241769
1_2	169.242834664416
1_2	170.593488615239
1_2	171.661490392173
1_2	172.58633531793
1_2	173.225382531295
1_2	174.66569633293
1_2	175.610968356719
1_2	176.276868442539
1_2	177.005034578731
1_2	178.247032968793
1_2	179.629139077384
1_2	180.931983411778
1_2	181.194235331845
1_2	182.047597180819
1_2	183.579546076478
1_2	184.95721628936
1_2	185.431806501467
1_2	186.914821549319
1_2	187.003276833566
1_2	188.044834034517
1_2	189.432087303838
1_2	190.398113637464
1_2	191.6863585643
1_2	192.985318935709
1_2	193.944425979862
1_2	194.502904632129
1_2	195.210691001965
1_2	196.237290889258
1_2	197.959157929057
1_2	198.198051876621
1_2	199.698364736047
1_2	200.798963432666
1_2	201.322986518033
1_2	202.452409204096
1_2	203.984090781305
1_2	204.345550575294
1_2	205.944352548569
1_2	206.774735898012
1_2	207.194310176419
1_2	208.709029224003
1_2	209.728177528363
1_2	210.437946622958
1_2	211.528197271982
1_2	212.65027769329
1_2	213.555635693017
1_2	214.898738181917
1_2	215.266433888813
1_2	216.691349875182
1_2	217.228252931498
1_2	218.755978490459
1_2	219.256577652879
1_2	220.890339516336
1_2	221.168421512004
1_2	222.286646294873
1_2	223.098243778339
1_2	224.795554394135
1_2	225.652971239295
1_2	226.105629689759
1_2	227.25074759312
1_2	228.877167773899
1_2	229.981995642651
1_2	230.316858738195
1_2	231.510185948107
1_2	232.127677717945
1_2	233.152036752319
1_2	234.228697905084
1_2	235.179274401395
1_2	236.625855772756
1_2	237.009774275357
1_2	238.114313122816
1_2	239.897250152892
1_2	240.149408189114
1_2	241.372198084369
1_2	242.246578784892
1_2	243.374939613277
1_2	244.086289397441
1_2	245.726777525153
1_2	246.331703220727
1_2	247.242158643901
1_2	248.160218915436
1_2	249.267221016809
1_2	250.394966206746
1_2	251.868370566284
1_2	252.189104819437
1_2	253.462843084009
1_2	254.158401923487
1_2	255.965216703014
1_2	256.257867139531
1_2	257.127240856877
1_2	258.89188565081
1_2	259.446609521285
1_2	260.275892231846
1_2	261.734808996553
1_2	262.197960855206
1_2	263.522717567394
1_2	264.239109124988
1_2	265.764065384865
1_2	266.045634292066
1_2	267.966664171079
1_2	268.035553459544
1_2	269.148623987567
1_2	270.969759136438
1_2	271.378587572137
1_2	272.981691273162
1_2	273.466618703911
1_2	274.492333265487
1_2	275.891580562107
1_2	276.352317294572
1_2	277.115682988195
1_2	278.322784831282
1_2	279.078344598878
1_2	280.123533872422
1_2	281.955163887003
1_2	282.246847659582
1_2	283.212845467264
1_2	284.845252282452
1_2	285.506610824028
1_2	286.154362326488
1_2	287.24688763218
1_2	288.487539492548
1_2	289.989667015849
1_2	290.749763618456
1_2	291.83342207293
1_2	292.831301539904
1_2	293.187844225438
1_2	294.179298102623
1_2	295.04776503006
1_2	296.32129385951
1_2	297.191113840789
1_2	298.191382540856
1_2	299.31948058214
1_2	300.846341969911
1_2	301.060716612963
1_2	302.358944748528
1_2	303.934943203349
1_2	304.378882154822
1_2	305.177907340694
1_2	306.45123785059
1_2	307.147228071233
1_2	308.644498598529
1_2	309.313835416455
1_2	310.49436725257
1_2	311.211929657962
1_2	312.714884097455
1_2	313.832368514966
1_2	314.030929031083
1_2	315.400690556038
1_2	316.682425427483
1_2	317.888519486878
1_2	318.529150760267
1_2	319.990564289503
1_2	320.427292851498
1_2	321.840991400648
1_2	322.527247740421
